n,vn,an0,an1,an2,an3,an4
6081,0.000054747940780,10.17457817611460,18.7355536687,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
6082,0.000051128901079,18.72670495093780,25947.8842515374,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
6083,0.000056163479836,89.40001126157330,15193.1510182216,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6084,0.000050454579443,2.79115003887384,74.2990051890,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6085,0.000050959804373,0.80411614524945,-10327.5777005435,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6086,0.000045808848203,8.66363070523203,8230.9202732347,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
6087,0.000048316786522,12.33981540269230,7119.1452976583,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6088,0.000053947820151,14.79919297113600,14329.5102813132,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6089,0.000049906266042,98.55196735187530,32200.1304256779,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
6090,0.000049903041618,-58.91105217209990,32200.1438527794,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
6091,0.000055553630236,5.95817566697958,4936.1191405287,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6092,0.000044709685270,-63.68965588486340,2862.8336119423,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6093,0.000047411841095,8.69064561016891,-75.7298979440,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
6094,0.000049646011883,39.15565724836730,8256.0614976714,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6095,0.000043741602841,16.22597076015890,187.7656490246,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6096,0.000045088673380,47.16548998874460,23884.9522258765,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
6097,0.000052515552633,5.76244401704105,23825.0450487321,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
6098,0.000045740945497,1.42401349075586,47740.5902292690,3.24510871039311E-04,8.76392067503007E-07,-4.52399038390552E-09
6099,0.000045667250008,48.38055046975450,4.1550855674,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6100,0.000043492508873,7.99630489143663,8293.0351901472,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6101,0.000043766582935,-79.32298970654970,6561.4824067033,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6102,0.000045127952634,-10.90585556021960,17936.5399244702,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6103,0.000043312680123,37.71125701387300,39454.0149064849,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
6104,0.000060744279710,11.64068995239170,14722.3720722905,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
6105,0.000059810354663,-5.92291512561191,9882.7263599395,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6106,0.000053078133850,5.13339832345989,-8440.0251130907,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6107,0.000047617362384,-23.25598869154460,6572.2487690414,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6108,0.000053204472630,14.50963148553860,8102.2212780796,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
6109,0.000051655198458,3.91538611076095,7953.7041388712,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
6110,0.000049486079152,1.99699566878705,3.0914241424,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6111,0.000052417380697,12.25622972358410,15472.9244461230,3.35499392839219E-04,5.37841825847407E-07,-2.64654940380884E-09
6112,0.000044260246307,-13.03540409272730,32182.8641424630,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
6113,0.000053529752388,-115.28070629981300,15.1897123304,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6114,0.000057775698064,18.44309105068950,16015.9573530030,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6115,0.000053550349496,12.44431776499960,6000.8188566898,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6116,0.000043390146961,-43.70044281844820,15009.6185370205,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6117,0.000057578787325,-56.84329208545440,18071.5266584524,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6118,0.000060379542999,30.57926578282760,39989.5384924213,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
6119,0.000060141308807,46.54508966393040,23796.1946535345,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6120,0.000051263794073,96.53187196754360,15543.4589218979,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6121,0.000054321434884,27.63613470424150,7309.6640698263,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6122,0.000060606394477,22.22329545965540,34165.2419876936,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
6123,0.000043736925886,10.07416223713550,9427.5722403741,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6124,0.000045918444007,12.35645818836090,6629.1264417354,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6125,0.000058037474783,8.55426597335738,6095.0250789230,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6126,0.000045029398658,5.10465101670352,12478.7686257662,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6127,0.000055450947745,9.46340287459564,8308.0728621125,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6128,0.000060000000000,13.73704755151310,6099.4343060932,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
6129,0.000048183469016,2.92024995715877,6836.7896391798,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6130,0.000042864905074,-6.81035489030840,8706.2932831768,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6131,0.000057421694509,21.73530784226000,15620.7511768742,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
6132,0.000046999246591,6.99332476407365,7298.1740819696,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6133,0.000043314673945,-69.95122927947720,0.7180590176,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6134,0.000043826639631,12.76044206733720,14982.8101780330,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
6135,0.000045099790813,-13.25148518241700,-92.9713721518,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6136,0.000044608464835,-26.02051224313670,-3.7580949645,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6137,0.000049912183776,8.34024705949643,-1639.6467336823,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
6138,0.000054774717393,22.78584114893370,8969.6182480870,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
6139,0.000046112863593,28.04441227852760,-17.6966274978,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6140,0.000058165673535,26.69205577505610,13595.6983849727,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6141,0.000044528566542,-27.56460707173290,401.4851225436,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
6142,0.000045238136186,34.56245859139990,21515.6210963887,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6143,0.000043843161889,22.77091493951120,7197.8535300176,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
6144,0.000050030142072,10.18927570078750,24298.2481117533,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
6145,0.000043088401083,9.33044614002742,30417.3860930201,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
6146,0.000042647939732,-34.52471351719030,7211.0807170841,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6147,0.000043413155913,25.82444670763250,39411.5701722708,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
6148,0.000052427380341,-66.36302466021190,15542.0496580656,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6149,0.000060000000000,11.05303387175430,-1776.6875616032,-3.37287465204594E-04,-4.03488707134553E-07,1.94453434542542E-09
6150,0.000060000000000,12.46512040405920,-1357.9350721255,9.26457995801162E-05,1.09255865845593E-07,-5.23016999180967E-10
6151,0.000060000000000,9.74341996216473,-452.5695569270,-4.04248518092377E-04,-4.75151344445022E-07,2.18336326101360E-09
6152,0.000060000000000,1.44648916433459,-8852.2486571319,-3.68493048537551E-04,-5.06826597818946E-07,2.44181258627628E-09
6153,0.000060000000000,18.80368204885940,24013.4810860934,-2.84854624737161E-04,-1.26396162653011E-07,4.21400051620408E-10
6154,0.000060000000000,8.18651520340868,-2547.0248883055,3.63402726639679E-05,3.51276600784725E-08,-6.64291705856285E-11
6155,0.000060000000000,18.23387538809920,40076.3190272503,-8.42257267058348E-06,3.37977482772737E-07,-1.82227403132322E-09
6156,0.000060000000000,16.57810756520240,24675.5400884315,-3.18335151181052E-04,-1.62227481308246E-07,5.40814509414498E-10
6157,0.000060000000000,17.34058026406690,15019.1970574733,-2.82383816899059E-04,-1.93990001144770E-07,7.97809393633852E-10
6158,0.000060000000000,17.08503252842050,13833.5808226266,-4.65103931230393E-04,-4.14266406153826E-07,1.88422352349540E-09
6159,0.000060000000000,8.12381928365730,37.2306284574,-1.57231232366168E-04,-1.82595910011333E-07,8.03680487312088E-10
6160,0.000060000000000,8.94163498435382,15752.3037557180,-4.98780322401453E-04,-4.50010458346461E-07,2.00509242233281E-09
6161,0.000049989525693,21.19567639909090,10045.3917465375,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6162,0.000049477025590,-20.39014353985860,232.9854154111,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6163,0.000042914044061,18.18248393459630,22650.8789609177,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
6164,0.000047654349609,7.16926352706431,-1404.3601183297,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
6165,0.000049885184164,14.97036876579170,24003.4429193294,-3.46487914639127E-04,-1.99291584191807E-07,7.69108423712167E-10
6166,0.000044170852387,-6.45929053743031,17642.2935828964,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6167,0.000046180437730,16.08679909740710,8368.5331348975,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
6168,0.000057784283654,-9.70964369852884,3847.7264036602,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6169,0.000042321376651,13.20745793529020,-8449.2233767450,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
6170,0.000054742201977,51.49447353714530,15894.0885302191,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
6171,0.000044559611634,52.72754370381330,47745.1926291518,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
6172,0.000059479462526,16.32001447032560,32567.4209593054,-1.94195506876800E-04,5.14272899628475E-08,-4.66875574908483E-10
6173,0.000045428048790,-77.14889888226850,7818.0975767944,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6174,0.000049340762953,-18.20358949981780,199.2039879560,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
6175,0.000049117557474,14.92635049932140,17303.7146424942,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
6176,0.000043228013946,16.86051281927850,14988.0698426654,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
6177,0.000058138216111,-25.67892386026100,10388.4158156401,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6178,0.000046936812290,5.29120353549719,16186.8096185417,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
6179,0.000043059115108,29.89901472901770,39416.8298369032,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
6180,0.000059555156319,-7.30917240333105,3448.1464783680,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6181,0.000059396006083,20.80115084614490,33772.2210180006,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
6182,0.000050374372457,26.83285905201000,4840.2045632011,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
6183,0.000046403384077,-28.18181886619700,-5.6423777245,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6184,0.000054639016987,4.67809774771709,8349.3099871344,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6185,0.000049254955487,-0.88841541525702,38783.5912196000,1.72218463276985E-04,6.25673193348352E-07,-3.28800638528487E-09
6186,0.000049021088219,-21.29445034398710,-8.8506798016,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
6187,0.000056814828119,29.68797936563000,27959.3897658755,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
6188,0.000042431641445,-1.86983575944264,17348.0472413226,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6189,0.000045757139752,8.13739962521595,8477.2369910486,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6190,0.000059343876890,15.07542406553980,32802.7075746579,-1.94195506876800E-04,5.14272899628475E-08,-4.66875574908483E-10
6191,0.000042028676302,63.60427898531850,2.4298587418,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6192,0.000043723196397,-60.52409811553610,16171.0685885780,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6193,0.000048736183382,9.60941437943802,14896.4224967344,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
6194,0.000049737012616,20.37817234529560,22948.8917879858,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
6195,0.000044502557313,13.71185326512840,9421.0132847750,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6196,0.000042955638760,13.04314063811100,16561.8228753691,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
6197,0.000049320193414,4.06273456590762,-0.0105222038,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6198,0.000058709160707,5.09628299152607,23639.5561800615,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
6199,0.000042369607954,8.28318404581921,7210.3649836550,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6200,0.000041912103048,2.32682067313841,659.9467742789,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6201,0.000049274741049,30.37519597912530,-1288.0953976048,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6202,0.000049079260268,-16.35131397292160,-7718.4327830338,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
6203,0.000047131408597,16.10398029483490,14347.9436373883,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
6204,0.000048529906816,-14.17181191730270,8737.4448783157,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
6205,0.000050032365735,-9.77962169677015,612.8884739059,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6206,0.000044216806517,4.52950733863911,-1311.7265055241,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
6207,0.000050473824958,23.60301742573160,15554.7519007252,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
6208,0.000054990747885,13.64221430145700,13484.3494369902,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
6209,0.000042995825999,-17.93927747155290,-33.4433193415,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6210,0.000048956344907,32.73298856950400,7040.5960270186,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
6211,0.000041643488908,2.14602877254271,23856.0266034655,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
6212,0.000050000000000,6.26636107510076,14948.2281323914,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
6213,0.000049102565604,45.34093405587380,7262.7647311729,-3.39853414333919E-04,-4.02915948251690E-07,1.88936739665197E-09
6214,0.000042056231594,12.51221515834230,-780.5673157934,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
6215,0.000056551370220,9.87682541237155,-10228.2079374592,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
6216,0.000041473351769,96.53324297791080,-0.3102901914,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6217,0.000042660196592,1.31809085885910,83.8969409777,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6218,0.000048466105959,12.73006256679790,7589.0501511106,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
6219,0.000043664491350,3.95252100692157,-8426.4625760122,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6220,0.000047019190130,12.47641854188100,15622.3147556355,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6221,0.000042020703595,10.22462225991870,6589.5580499221,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6222,0.000042197521725,11.85874698879000,8390.4959421211,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6223,0.000044050240166,-1.06541392603025,-1.7824110072,-4.06036590457752E-04,-3.40798225732168E-07,1.48134820263018E-09
6224,0.000045173091710,6.68050862650245,8816.1159262372,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6225,0.000057387871180,13.55382620637660,12856.0418519447,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
