n,vn,an0,an1,an2,an3,an4
2001,0.001214267110169,30.51988025904430,22168.3244721925,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
2002,0.001260000000000,17.29050039606650,32166.3800921046,2.69218284351801E-04,6.00003181598228E-07,-3.05384137730896E-09
2003,0.000918003442611,-22.65615248727160,8315.1849133521,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
2004,0.001072528618897,7.15386973244858,1235.2852621132,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2005,0.001160000000000,11.57697828052810,8399.6847300364,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
2006,0.001062907158039,7.39977403142071,14911.8168726200,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
2007,0.000912320338402,36.79231149758480,8342.1979358948,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
2008,0.001163088585488,4.32738245509247,5877.2656019390,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
2009,0.001079429641207,-22.63087436888320,-413.6910472676,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2010,0.001066597287842,58.36701210513190,0.1904557109,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
2011,0.001232908906793,1.89292312099200,-1108.0696036660,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
2012,0.001236808022627,18.30036448095460,11865.8801518603,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
2013,0.000909397108778,-29.30822426978740,23242.7858136016,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
2014,0.001233474004070,21.29333951169710,17844.1082413192,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
2015,0.000973511078491,24.03497963709190,23279.1865459633,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
2016,0.001161571517214,53.62217825569370,7271.1507640219,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
