n,un,Bn0,Bn1,Bn2,Bn3,Bn4
6001,0.000013374323165,21.30955104382420,32410.8500665192,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
6002,0.000017112296807,13.88982040953190,15595.2712711056,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
6003,0.000016498260600,9.47483206895028,-7916.4922609133,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
6004,0.000018277692739,-29.38672418292510,16275.4842919374,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
6005,0.000014079393769,-1.80544202447227,5726.0902031977,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6006,0.000013926600400,13.59049355462640,25223.9572290639,-1.61103918814884E-04,2.03684287030868E-08,-2.62865977897590E-10
6007,0.000015273539829,17.06502634042860,18116.9885294751,-3.13396326577210E-04,-2.30350445451567E-07,9.73118020723060E-10
6008,0.000015265176841,14.62892171423470,8302.6249241146,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
6009,0.000013322314723,51.68976142511780,15370.5556780418,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
6010,0.000018232455128,-2.19622034362664,-7616.9390146876,-3.68590980901135E-04,-5.06782964587646E-07,2.44253980679795E-09
6011,0.000015244495763,18.74236896895110,7861.5486444210,2.87375665672167E-05,1.03867016335956E-07,-5.53172410145980E-10
6012,0.000013032933685,7.37197283478153,15103.9183136419,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
6013,0.000012974384092,9.69141241345243,7122.4509974344,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6014,0.000015379789430,-21.85105921025150,16761.0293194667,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
6015,0.000015379789430,32.95957145142910,16763.2858447633,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
6016,0.000018331736567,31.33826580632230,20154.2311934294,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
6017,0.000013037120215,73.06580898187780,16078.4930668831,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
6018,0.000015759621601,2.76043023523486,25017.2526773854,2.71493227462735E-04,5.32496609569070E-07,-2.67597759425219E-09
6019,0.000017574461977,31.80185299571700,28850.2064381296,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
6020,0.000018089452975,1.19137039962694,-2949.2215252456,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
6021,0.000013606642223,18.40297823398240,13227.2700548195,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
6022,0.000015163483143,20.43079013813570,9414.4543291758,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
6023,0.000014994433687,11.05190255431870,-1176.7434761776,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
6024,0.000015200368249,6.68101391434518,23676.4994823069,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
6025,0.000013310792114,-7.62472442296756,16388.2814367454,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
6026,0.000014671350937,-1.30749789142950,669.0925939801,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
6027,0.000013684550994,17.86249622036140,22131.1125942346,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
6028,0.000015494308883,4.23460113915144,-469.8524094993,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
