n,rn,dn0,dn1,dn2,dn3,dn4
5001,0.000041512073229,-10.90292303905500,29970.5277047404,-5.03134343896153E-04,-3.15084580750744E-07,1.24791041517594E-09
5002,0.000041041241015,5.87383362238224,2301.3539513374,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5003,0.000041470639994,70.14552700358360,29971.2323366565,-5.03134343896153E-04,-3.15084580750744E-07,1.24791041517594E-09
5004,0.000040473052811,21.31959484495840,13802.4479779873,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
5005,0.000040635955554,8.48241183144345,-504.3451824214,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
5006,0.000042449352840,22.07516326835040,-46.8993386534,-3.39853414333919E-04,-4.02915948251690E-07,1.88936739665197E-09
5007,0.000043989184050,9.97976336115717,439.4216355661,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
5008,0.000036720929223,62.02198256447300,13228.5984592891,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5009,0.000042209891852,26.19418544113570,7309.6640698263,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5010,0.000039708940733,28.08646384122850,39467.1691017982,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
5011,0.000036534785722,-5.94040414983256,14540.5705595666,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5012,0.000050610502304,7.48070335036412,16628.9969158366,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
5013,0.000042978995332,2.13793756205246,15555.9084852950,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5014,0.000049725056538,-5.58688767780033,5419.8102824321,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
5015,0.000045539625435,13.32525364185310,9238.6862908947,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
5016,0.000048658599472,28.30560257142490,24486.6353884525,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
5017,0.000043662345406,33.94892258030820,13545.3867059952,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
5018,0.000045236027181,18.45549445989450,17269.4810989517,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5019,0.000039999997993,8.75198080271350,1884.9227551366,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5020,0.000036289583335,-40.43767335578340,-1256.9674860492,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5021,0.000043123335750,25.13916083481620,18374.0831711610,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5022,0.000042900453097,18.80723626908190,22948.8917879858,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
5023,0.000051022862840,18.88675964784080,22921.1104652797,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
5024,0.000051056894734,30.26721295516630,26065.2782228236,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
5025,0.000050201677414,8.22499661716299,16685.7687826571,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
