n,vn,an0,an1,an2,an3,an4
3001,0.000363011168388,32.17133203628790,-4.2577556577,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
3002,0.000281514768218,181.25798081470600,25.8004319874,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
3003,0.000276935722980,-46.73148631043600,9488.4037941530,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
3004,0.000331493485815,32.82951259131260,15542.2020004493,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3005,0.000281676914450,-1.00604294908108,24420.1234958549,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
3006,0.000380000000000,-0.56725789711228,-17251.9277573368,-3.32737578982726E-04,-5.38501851192869E-07,2.70026191153897E-09
3007,0.000380000000000,13.52276628732560,23418.9361780034,-3.13007388195235E-04,-1.63460265536572E-07,6.49693965918077E-10
3008,0.000345617376669,8.44959248623152,15558.7537982057,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
3009,0.000282150316283,-44.92061690549170,8757.9245001794,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
3010,0.000330378619175,-8.89427379812188,15543.3065795142,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3011,0.000282415557900,21.04644292168030,5972.8668064069,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3012,0.000274581118810,3.77047508103001,12714.0552411187,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3013,0.000305145627548,12.53153199042490,8975.0232178708,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
3014,0.000267719124900,35.33693297528490,31125.3234818615,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
3015,0.000294796147709,-23.15186431542610,-142.0018703411,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
3016,0.000335649928734,7.66619033522453,1831.9536579254,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3017,0.000377591168878,-6.67487915671655,10826.5026536659,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3018,0.000267157407210,3.96792899610320,7604.8238657001,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
3019,0.000266924706914,35.28709881584140,5959.7488952087,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
3020,0.000312995482622,16.18003285187210,20977.8325946258,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
3021,0.000314162601214,3.04968933546001,15555.8722011800,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
3022,0.000311699335776,18.18722173681540,3066.6154965318,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3023,0.000301881916646,12.88447612171790,16972.8515579277,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
3024,0.000274809801447,34.65070512151780,16442.7663114689,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
3025,0.000291567147838,-68.92753263283610,-8328.8971398495,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
3026,0.000318484796723,0.53472513131293,8903.3185669909,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
3027,0.000340514957251,-30.21207196674800,8345.1998553129,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
3028,0.000373829311663,38.70176672501530,7138.8118042876,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
3029,0.000320431270774,6.44568336327715,6673.6692665334,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
3030,0.000279199578882,-11.27613323872470,848.1750892584,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
3031,0.000364085843418,-40.00110583120760,0.3133728596,-4.67865745086886E-04,-4.13606380808364E-07,1.83051101576527E-09
3032,0.000306504478846,17.36256752051240,2639.8130993836,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
3033,0.000371981194353,21.58735708240060,15371.9020244430,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
3034,0.000373028199977,28.23060638268800,31660.8470677979,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
3035,0.000278540537652,-6.08058450537496,7276.1960152308,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
3036,0.000308444516096,39.95634577396610,8299.8410294259,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
3037,0.000370738950474,33.94317536798200,13502.3983804461,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
3038,0.000294786569454,27.44008820162690,6857.4597167544,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
3039,0.000365712513546,6.70952050969358,12791.6075021308,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3040,0.000370000000000,8.65433146782949,-9477.0770310126,-4.92243754459829E-04,-6.53591189175045E-07,3.12607861579428E-09
3041,0.000370000000000,5.71336503285125,16062.8379411569,2.76432052066578E-04,4.64373645425749E-07,-2.24367408294363E-09
3042,0.000370000000000,17.75347466238700,32443.4436520890,-2.25012151827783E-04,1.49795791934499E-08,-2.93021388862603E-10
3043,0.000352465773331,6.44181553972300,7213.8392082006,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3044,0.000274921689726,10.61453036675510,-31.1515951390,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
3045,0.000305690554753,14.30598690891590,9212.9491412784,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
3046,0.000260783771237,14.60166455385000,6692.4048202021,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
3047,0.000312836943700,42.08849034271990,22617.1317444555,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
3048,0.000316946051164,-74.73912343727340,8972.5410379574,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
3049,0.000350748089539,12.78088451480390,7214.2865225161,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
3050,0.000259656311632,-6.22813997542463,8330.6403086068,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3051,0.000276709480301,8.88723101745314,8349.3549408803,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
