n,rn,dn0,dn1,dn2,dn3,dn4
10070,0.000007598036007,-15.92615526860090,19153.3401926634,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10071,0.000009142875556,11.53431007920940,23896.0288784061,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10072,0.000008471947780,12.82625900994220,7687.9323201006,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10073,0.000007624733191,9.22091536972761,6084.0044522006,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10074,0.000008188967991,8.40050295742108,-2211.6250922557,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10075,0.000007526912379,19.62605760055740,18260.5394375199,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10076,0.000009262298765,-9.21120108628045,16246.3129360980,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10077,0.000010035642415,1.60976203594787,-8728.2713499156,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
10078,0.000007870721974,-10.26323017253320,7586.9726083269,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10079,0.000008727767697,21.93051887878990,11596.8121090526,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10080,0.000007345148979,11.98125124800030,15282.2893758631,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
10081,0.000009272842072,9.44264952756814,13660.4613671613,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10082,0.000007461408972,10.96614605572500,-58.8691512964,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10083,0.000007707572382,34.92291283497870,17052.7050188812,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10084,0.000008595945033,30.67134623496360,14583.2455122560,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10085,0.000009031878001,-17.45623428969810,6503.2719870431,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10086,0.000009778825698,30.67634866034250,28117.1241202159,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10087,0.000010291934163,30.11937091575260,33386.8625313010,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
10088,0.000008601195598,11.87662234211390,31098.6264911618,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
10089,0.000007591538319,-15.30363827660880,16889.4742201154,-4.98780322401453E-04,-4.50010458346461E-07,2.00509242233281E-09
10090,0.000007319561962,0.26478168481956,554.7112556925,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
10091,0.000008120728712,8.68194213046804,13189.1425869000,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10092,0.000010302511847,45.91395977478570,29045.1526704279,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
10093,0.000008805182609,19.50397348482150,8347.8191602195,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
10094,0.000007540438161,-48.05298094957430,20290.5106570607,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10095,0.000009468359338,88.91216249709830,7826.8284221155,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
