n,vn,an0,an1,an2,an3,an4
1,0.000011967338273,-22.52072486714980,-2.3011999414,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
2,0.000001691554473,1.87972585941493,-0.7113454669,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
