n,rn,dn0,dn1,dn2,dn3,dn4
1001,0.005506292172473,5.34646714374422,7378.3561752979,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
1002,0.003987277881937,36.38390124727480,6999.4463275804,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1003,0.003887555063423,3.44626998957429,8222.7532302011,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1004,0.005049961532748,15.81033715624940,15508.9728625266,-3.52685988092668E-05,9.85218000576192E-08,-5.82600600589329E-10
1005,0.004517111950569,-23.25312760488660,7698.0826396365,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1006,0.005409374368131,10.10714085811650,2358.1258181579,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1007,0.005348438844694,14.05072126867970,6919.8165237845,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1008,0.003817331677730,15.44619286858350,8312.4820892827,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1009,0.004304513043037,4.22970381448651,5435.0783046441,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1010,0.004342401377396,-0.29097345110352,6521.3209304989,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1011,0.004366653202529,16.77677481102730,16644.2649380486,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1012,0.005182922956613,29.33593721306500,19472.9639869116,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1013,0.004890608609435,14.35863077320630,15564.0841979596,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1014,0.003651592187713,-20.19767299240000,8954.6978097276,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1015,0.004111629127259,8.95733673218532,8644.1601333043,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1016,0.003725413229156,30.72639124064160,8114.0748868455,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1017,0.003809112189268,9.08041102249973,14914.4467049362,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1018,0.003765103910747,-17.31175896395790,7769.0759450495,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
1019,0.005043277407952,31.44533024115960,8253.4403635527,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1020,0.003750422587214,33.99188688910130,7773.6783449323,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
1021,0.004824493573645,12.70553351089490,15521.4243820039,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1022,0.003773610975972,3.00451083362518,7125.0453517436,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1023,0.004808869355889,15.36972839502830,8333.1006517937,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1024,0.004942751706017,21.92108906353290,15607.1886397956,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
1025,0.003676960970179,-7.21351465845265,22754.5159553987,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
1026,0.004912141478658,24.27685640637380,23935.8800644191,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1027,0.004879999755153,2.29794738130064,175.7924186122,-4.01780501326636E-04,-4.75680470096585E-07,2.23925743030872E-09
1028,0.003778462456465,0.86646257547950,8248.5093312951,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1029,0.004612112943702,-38.52258712374010,8271.6035259599,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1030,0.004029791450131,15.20411990539010,-13.1179111983,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1031,0.003588335253285,50.37333170833020,22759.1183552815,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
1032,0.004715615618299,12.03872880746400,7235.3927733362,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1033,0.003936699331407,6.45822451836379,-8309.5037548674,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
1034,0.003505628372153,-19.73601251849250,8543.3079624014,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1035,0.003912700188670,14.31099037541590,8347.8790943795,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
1036,0.004686629547819,10.32037790683040,7192.7329573805,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1037,0.003653188583890,10.12552891609280,8408.8735179518,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1038,0.004584189743841,15.13282610938860,22720.7687389365,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1039,0.003841666411504,10.03368372815780,15227.2855813009,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1040,0.004545399103870,4.93508957599639,-2265.3055349338,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1041,0.003437199089724,-13.33844279393700,8390.8245744959,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1042,0.003380586672774,-11.74935747973600,8056.9869881819,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1043,0.004433329600030,14.36711652491090,16486.5305837082,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1044,0.003912573513553,5.20857408048268,8398.5212684822,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
1045,0.003480501714865,9.22087467388956,6532.7861831016,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1046,0.003207627760778,-2.04013582562938,16617.5679473489,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1047,0.003202884725741,17.75266916047100,16697.1977511448,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1048,0.004295055632188,12.12226972485100,8406.6883115159,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1049,0.004359920802704,19.42608232128230,9336.9020681637,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1050,0.003295723811772,40.85576965973470,6705.1999860065,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1051,0.004463892064016,1.54950509424134,7384.9151308970,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1052,0.004235420857494,12.67615971872890,14598.9779962553,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1053,0.004494751943661,11.80781552405080,-8502.1924739562,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
1054,0.003497053529457,5.60497121131740,7283.9526433771,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1055,0.003867126684863,25.03261732783840,23854.5250337976,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1056,0.004469999775725,9.19148433392373,16799.4182207350,-6.63790408510018E-05,6.22049889821212E-08,-4.06564752978456E-10
1057,0.004377760572417,13.34683059247480,14328.7989358464,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1058,0.004390367321228,11.52978091678770,2751.1467878509,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1059,0.003238941375114,-4.93759667052899,16091.4320712315,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1060,0.003336817080282,94.54035635155360,15527.2122616933,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1061,0.004328100301302,15.23374492416990,8993.0474260726,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1062,0.003208469745304,-34.99829733694900,7700.0315236198,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1063,0.003317891343665,92.17386764971410,7198.5208370699,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1064,0.003411829249308,11.62199634674440,8311.0593983490,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1065,0.004328714983337,7.20985012227028,-8292.6430082199,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
1066,0.003572266118515,13.93684708720980,7764.8181893918,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1067,0.003368768814631,-81.37079643802990,15542.6562384079,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1068,0.003367856173763,108.44785884751300,15542.8523415556,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1069,0.003526214344994,16.96327683937330,9021.4333594829,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1070,0.003441144351268,9.72989187190829,16658.0941947137,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1071,0.003437250845049,5.97519769644901,16656.6715037800,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1072,0.003604123013856,11.70103306847990,14834.2646116079,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1073,0.004239999787428,5.61264343904512,8538.2408903598,-2.80304738515293E-04,-2.61409306711328E-07,1.17712761773395E-09
1074,0.004220245053609,6.77024291918677,7771.3771449909,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
1075,0.004211758305173,23.83857700007810,11144.2725622882,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1076,0.004209377566211,16.08967150161450,457.4553195068,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1077,0.003206418551176,-69.80913332722140,7229.6048936468,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1078,0.003187542160440,-67.46664308013850,15558.2963182702,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1079,0.004011928594323,18.81265952908010,22181.4786675057,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1080,0.003403623699440,9.55158210189622,5488.0474018553,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1081,0.003420909318245,31.10517975680940,8959.3002096104,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1082,0.003112428785057,39.52099099398050,14699.8301671582,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1083,0.003005563731183,202.14885227770900,8328.1834659843,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
1084,0.003005563731183,200.57933583052600,-8329.1993832626,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
1085,0.003862673828905,20.36373885958100,7445.9523999020,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1086,0.002977906420377,-15.36303425206230,548.6777812497,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1087,0.003029485124113,6.78977693228847,8956.2876642021,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1088,0.003466707050040,20.32278817629440,7197.1421845508,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
1089,0.003999602705789,30.75830229380260,19865.9849566046,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1090,0.002969482007826,6.74081291718828,6585.7552803128,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1091,0.003910615888930,12.46233716078390,10686.8172427813,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1092,0.002968817363376,4.18560682474476,7701.0951850448,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1093,0.003212114110798,7.67595356412407,6898.5941566775,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1094,0.003889999804825,7.00905456221207,16833.1752678591,-9.71956858019845E-05,2.57572782127236E-08,-2.32710566932577E-10
1095,0.002752313476614,3.52510547807971,14874.6318030383,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1096,0.002810628456890,-14.01330539983190,7428.6794031363,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1097,0.003255781256355,-0.89266074629548,6602.6759611204,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1098,0.003028959391122,13.65845167880030,14498.0155087354,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1099,0.002748347624640,14.71759350736430,23349.0763239820,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1100,0.002981466543287,15.62402217306880,14917.0765372524,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1101,0.003133510844674,-17.15966840715150,8344.4239086228,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
1102,0.003771592161788,8.30988378084422,7508.3092069322,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1103,0.002827729576754,-21.60997274215570,8535.9396904183,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
1104,0.003791495381630,3.00209837694973,-8335.2503802226,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
1105,0.003018127320648,13.25546936656140,14957.1065208919,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1106,0.003699690346172,20.74905277250750,7250.1112817619,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
1107,0.003566601965558,23.25329020054420,23282.9530314576,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1108,0.003349166699948,11.26969554449190,15576.5357174369,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
1109,0.003538814169807,14.78034756907110,23713.7113602648,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1110,0.002865863544186,8.85719985577331,15462.5721966534,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1111,0.002622113123277,35.17711784715640,7819.8285452716,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1112,0.003310266116719,16.59359146281670,7180.2814379032,-1.87561006571593E-04,-1.52197074097035E-07,6.53383398031321E-10
1113,0.002667084369938,29.69368232492200,8540.5420903012,-4.32597146277619E-04,-5.12128180865983E-07,2.41311161635460E-09
1114,0.002802077109600,14.77667108598500,15072.1810592766,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1115,0.003173440534441,25.97600210467820,6331.3238406369,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1116,0.003493892916793,8.72188655938539,18.0242082018,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
1117,0.003497647557455,12.95214135782400,3144.1677575439,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1118,0.003408296871133,10.29087807232960,16675.4070574486,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
1119,0.002859841128750,18.56057898324550,5997.2625971652,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1120,0.003429999827905,0.13124929983241,-7666.6324222853,-1.85772934206217E-04,-2.86550192809889E-07,1.35539845641474E-09
1121,0.002731503051339,6.49399458293843,7133.8807720300,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1122,0.003145000510975,46.03850581603470,7700.7361555360,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1123,0.002504105065171,-23.80266293408120,8645.4796713295,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1124,0.003100577324630,10.12692553021950,16623.6014217917,3.35499392839219E-04,5.37841825847407E-07,-2.64654940380884E-09
1125,0.003338491723311,5.36496000932230,-6.5589555991,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
1126,0.003070548785808,3.84626765306167,-16691.1642767020,-2.73670238210085E-04,-4.65033670771211E-07,2.29738659067375E-09
1127,0.002483267636808,31.53942061277810,7485.7673017999,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1128,0.002406281435212,-11.67353422032880,15757.3708277597,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1129,0.003271939415232,13.21528416874120,16650.8238936477,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
1130,0.002424325475788,-18.58516970907400,24983.7730739289,6.09169631049304E-04,1.00287549661861E-06,-4.94393599448260E-09
1131,0.003208215180963,14.22368689249660,9515.4168166958,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1132,0.002914007845281,9.69231349125147,-1167.5976564763,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1133,0.002270656259834,6.09756894693305,23831.6308127073,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1134,0.003110468214083,17.15377352228980,21970.7752159541,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1135,0.002309600133185,-18.54917135667970,22.5419051322,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1136,0.002640014291674,9.34993804416305,6505.5731869845,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1137,0.002266397173327,-24.16111273382760,8837.5543039753,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1138,0.003092226991095,18.62529375545060,24446.7842024395,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1139,0.003029261570322,6.85849073759662,7700.3838395779,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1140,0.002212873940876,10.78152489611820,-1636.9979498883,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1141,0.002503986084182,12.94193509558510,7922.5525437322,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1142,0.003027466466232,6.78178555653593,16499.6484949064,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1143,0.003054150194355,8.36831638531422,8034.4450830496,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1144,0.003062314263139,32.18063570106700,20259.0059262976,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1145,0.002274543341960,39.00169647036000,24988.3754738117,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1146,0.002151322238380,25.73105206555210,23911.2606165031,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1147,0.002966748652835,3.25462952839892,6991.8941612041,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1148,0.002992050244082,-26.47738721925030,8209.2467189297,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1149,0.002856222710902,10.32730479392000,6270.2865716319,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1150,0.002136272460406,-12.15671899835010,16168.7606750859,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1151,0.002989999849981,8.95171733227268,7737.6200978668,-2.27494311093414E-06,6.75065720291583E-08,-3.77863783056772E-10
1152,0.002941476568142,13.36966652583740,23320.6903905718,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1153,0.002851404133153,15.65219318659100,8301.4614625604,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1154,0.002965221069287,13.76585293718390,-8473.8065405459,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
1155,0.002958518793604,16.63330995348080,25022.1226902739,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1156,0.002906443188865,19.31288019914620,-1703.1212424127,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1157,0.002668047009090,7.96624542310648,-1061.6594620539,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
1158,0.002519849084971,9.34844936798143,-8282.2907587503,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
1159,0.002886371244812,37.47668699423690,8448.1361303172,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
1160,0.002135724928831,16.45600241437370,15778.0409053343,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1161,0.002356007233248,-18.94576413348120,22756.4648393820,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1162,0.002256052332631,17.68518960745630,23924.4148118164,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1163,0.002824290099313,20.84917110871590,9729.9230378567,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1164,0.002353817160761,62.10558704913470,22757.1694712982,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
1165,0.002547475489970,13.88502801042840,23818.4766173940,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1166,0.002172568612663,32.44749431034170,14365.7689236865,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1167,0.002906161171383,25.26091300063100,11537.2935319812,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1168,0.002491032717816,10.91818748929360,8375.0920904966,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
1169,0.002253479954735,4.78673502672580,8345.5521712710,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
1170,0.002886519507224,20.30937903274090,24657.4876539912,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1171,0.002809673035980,8.91784366977196,16815.1172035873,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
1172,0.002786022552262,-13.19426242950340,8310.6424811676,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1173,0.002256842829162,10.04131856294510,15542.0429445149,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
1174,0.002311418925098,10.89993211556970,6628.4150962685,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
1175,0.002030577811627,13.86099354606840,23868.8158822890,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
1176,0.002809999859012,5.07414427779888,-1080.8715121410,-4.01584636599468E-04,-4.75767736559185E-07,2.23780298926539E-09
1177,0.002784162559064,2.62524974864499,8622.9377661973,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
