n,vn,an0,an1,an2,an3,an4
5001,0.000072240766375,-60.09176263094730,10371.1428188744,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
5002,0.000071844946665,5.34150105873772,691.5859635122,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5003,0.000071701426358,40.72391897408330,14430.2032735003,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
5004,0.000074591761225,-7.60034723332327,15516.0935833971,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5005,0.000082030605154,19.63228960009040,22441.3484466592,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
5006,0.000088337311312,28.43018230740290,9036.6288134648,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
5007,0.000071718666791,-0.93220714556348,32120.5073354328,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
5008,0.000070823538865,2.19654446410314,14976.8035119664,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
5009,0.000095217815485,19.41463642899060,39953.4900760177,3.90694047163144E-04,8.14274344983485E-07,-4.11597118988373E-09
5010,0.000098464249044,20.65625839334290,20194.5715764837,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
5011,0.000097467507743,9.84682605065346,23902.6241181203,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
5012,0.000090295184260,7.34820486268832,1160.9862569242,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5013,0.000098092681799,21.97562899237780,19503.7197480106,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
5014,0.000083838450296,25.34809795201730,5031.7203449967,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5015,0.000082232967351,10.87919855268510,625.4626709878,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5016,0.000096042340982,6.22989727678766,32788.6298223763,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
5017,0.000073438085108,30.44137562654480,-56.8821834376,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5018,0.000081492508978,17.29006482624760,6554.5768767977,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
5019,0.000096702778588,6.25113496845795,-8520.2166821580,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
5020,0.000069339477234,-59.26132505386560,-11.4882528593,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
5021,0.000074458164225,-57.84844111176870,22772.3591836285,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
5022,0.000080934131135,8.13595637210469,7798.5996168469,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
5023,0.000069080688397,-14.43001679172340,654.6159756721,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5024,0.000075200061979,23.53181797081590,30404.2318977068,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
5025,0.000093867240956,11.02079016010200,-1345.5079329793,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
