n,rn,dn0,dn1,dn2,dn3,dn4
6001,0.000034294597579,1.76529192138106,4367.7259665946,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
6002,0.000033291063455,19.61673125559950,2580.2945223122,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
6003,0.000034089500035,10.28589221201840,15332.0508384301,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6004,0.000024969953595,17.33077276035120,17109.8624618512,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6005,0.000029024698264,25.26715833274810,4840.2045632011,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
6006,0.000028671194721,-15.26763892241140,15487.4934685681,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
6007,0.000024630329416,-80.72496969358180,17991.8968546565,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6008,0.000032280423185,13.86341031840080,-8323.5708519863,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
6009,0.000029522685083,28.05422707726670,6210.7832540757,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6010,0.000034192394808,-34.03462698345860,2353.9707325905,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6011,0.000027114933966,1.76136779292908,16184.1797862256,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
6012,0.000033912425727,22.21377561378110,14293.7657035169,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
6013,0.000034316841129,28.40545387672980,12880.6497509997,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
6014,0.000028418997777,20.41871134667740,30770.0398712827,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
6015,0.000030233393309,3.06934387719079,-7893.0725586666,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
6016,0.000028194170467,11.57771855135350,6926.9611386099,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
6017,0.000028404787360,44.07123170899080,7185.2124701608,-3.39853414333919E-04,-4.02915948251690E-07,1.88936739665197E-09
6018,0.000024343138650,-80.15144159960820,-1138.9014328746,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
6019,0.000030191617990,27.75525858100650,26464.8581481157,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
6020,0.000030755915499,12.68183045684640,7330.3103410362,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
