n,un,Bn0,Bn1,Bn2,Bn3,Bn4
141,0.000959958906839,-1.09742185716758,-17947.7738169616,-2.71006356717177E-04,-4.65650062885374E-07,2.35182631892554E-09
142,-0.001369943629925,2.15838862964664,-1080.8415019785,-3.99018687470144E-04,-4.76340495442048E-07,2.29296993803885E-09
143,-0.000029999999990,-1.99767779359500,-26486.0147073214,9.29838179811635E-06,-2.04240756174045E-07,1.17469870119159E-09
144,0.010309547898187,1.25813269321922,-9619.0823923382,-1.18713948954850E-04,-2.14931188730719E-07,1.11584232030489E-09
145,0.000799957713556,4.51394318003344,7247.8499226450,-2.46726279707818E-04,-2.25621621287393E-07,1.05698593941819E-09
146,-0.000519969985963,0.35787675679180,-18157.3232826979,1.61590789560442E-04,4.64781179806089E-08,-6.12852974290564E-11
147,-0.013459392383328,3.61368724360602,-1290.3909677148,3.35784588074753E-05,3.57876854239350E-08,-1.20141678315754E-10
148,-0.018289191222779,6.86949773042024,15576.5413472684,-9.44338719454919E-05,2.50972528672611E-08,-1.78998059202451E-10
149,0.000059999999981,10.12530821723440,32443.4736622516,-2.22446202698459E-04,1.44068203105871E-08,-2.37854440089149E-10
150,-0.000079999999971,2.71343130717860,-9828.6318580745,3.13883197322768E-04,2.97196992135263E-07,-1.29726929604970E-09
151,-0.020119122466601,5.96924179399282,7038.3004569087,1.85870866569801E-04,2.86506559578589E-07,-1.35612567693640E-09
152,-0.008449635994037,9.22505228080704,23905.2327718918,5.78585358168342E-05,2.75816127021915E-07,-1.41498205782310E-09
153,0.000020000000000,12.48086276762120,40772.1650868750,-7.01537949361329E-05,2.65125694465241E-07,-1.47383843870980E-09
154,-0.001749928353855,8.32479634437962,15366.9918815321,3.38163274332127E-04,5.37225433733244E-07,-2.59210967555705E-09
155,-0.001459938357325,11.58060683119380,32233.9241965153,2.10150943579160E-04,5.26535001176570E-07,-2.65096605644375E-09
156,-0.000149999999943,10.68035089476640,23695.6833061555,4.90455682094453E-04,7.87944307887899E-07,-3.82809367417770E-09
157,-0.000179994729039,13.93616138158060,40562.6156211387,3.62443351341486E-04,7.77253875331225E-07,-3.88695005506440E-09
158,-0.000010000000000,13.03590544515320,32024.3747307790,6.42748089856780E-04,1.03866318204255E-06,-5.06407767279835E-09
159,-0.000020000000000,16.29171593196740,48891.3070457622,5.14735759103812E-04,1.02797274948588E-06,-5.12293405368505E-09
160,-0.000110000864385,-8.20721119618452,-42305.5461356179,-7.30547461497064E-04,-1.21719029323517E-06,6.00533858653571E-09
161,-0.000039999999990,-4.95140070937029,-25438.6138206347,-8.58559792250031E-04,-1.22788072579184E-06,5.94648220564901E-09
162,-0.001219996169794,-5.85165664579771,-33976.8547109945,-5.78255053734738E-04,-9.66471419080521E-07,4.76935458791505E-09
163,-0.000430002593106,-2.59584615898349,-17109.9223960113,-7.06267384487705E-04,-9.77161851637195E-07,4.71049820702836E-09
164,-0.012549955154032,-3.49610209541091,-25648.1632863710,-4.25962645972411E-04,-7.15752544925866E-07,3.53337058929440E-09
165,-0.005369978629683,-0.24029160859669,-8781.2309713879,-5.53974976725379E-04,-7.26442977482540E-07,3.47451420840771E-09
166,0.000020000000000,3.01551887821753,8085.7013435953,-6.81987307478346E-04,-7.37133410039214E-07,3.41565782752101E-09
167,-0.000249992261308,-4.39635803183833,-34186.4041767308,-1.45657907457118E-04,-4.54343238214537E-07,2.35624297156045E-09
168,-0.109639434371537,-1.14054754502411,-17319.4718617476,-2.73670238210085E-04,-4.65033670771211E-07,2.29738659067375E-09
169,-0.078459564051566,2.11526294179011,-452.5395467644,-4.01682568963052E-04,-4.75724103327885E-07,2.23853020978706E-09
170,-0.000199996130626,5.37107342860433,16414.3927682187,-5.29694899716020E-04,-4.86414535884559E-07,2.17967382890036E-09
171,-0.003689909315465,-2.04080348145153,-25857.7127521073,6.63450030520784E-06,-2.03624364059883E-07,1.12025897293980E-09
172,-0.429887281071795,1.21500700536268,-8990.7804371242,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
173,0.139278884023976,4.47081749217691,7876.1518778590,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
174,0.002339941545968,7.72662797899113,24743.0841928422,-3.77402491953693E-04,-2.35695661729904E-07,9.43689830279711E-10
175,0.000029999999990,-2.94105941787895,-34395.9536424671,2.86939238820501E-04,5.77849426514455E-08,-5.68686447941485E-11
176,-0.032259168071847,0.31475106893527,-17529.0213274839,1.58926908067534E-04,4.70945100947716E-08,-1.15725025680846E-10
177,-4.805740203749390,3.57056155574949,-662.0890125007,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
178,-5.368396161255980,6.82637204256371,16204.8433024824,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
179,0.006449835340377,10.08218252937790,33071.7756174657,-2.25110084191367E-04,1.50232124247498E-08,-2.92294168340939E-10
180,-0.000010000000000,13.33799301619210,49938.7079324489,-3.53122414944334E-04,4.33277986807592E-09,-3.51150549227637E-10
181,0.000010000000000,-0.58550486749215,-26067.2622178436,4.39231646582827E-04,3.08503816806100E-07,-1.29285264341479E-09
182,-0.000189996131052,2.67030561932207,-9200.3299028605,3.11219315829860E-04,2.97813384249426E-07,-1.35170902430149E-09
183,-0.588925891299335,5.92611610613629,7666.6024121227,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
184,-0.667405644965531,9.18192659295051,24533.5347271059,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
185,0.001419967767810,12.43773707976470,41400.4670420891,-7.28176764290414E-05,2.65742086579404E-07,-1.52827816696159E-09
186,-0.036359802389319,8.28167065652309,15995.2938367461,3.35499392839219E-04,5.37841825847407E-07,-2.64654940380884E-09
187,-0.063829692974738,11.53748114333730,32862.2261517293,2.07487062086251E-04,5.27151393290733E-07,-2.70540578469554E-09
188,0.000209996130626,14.79329163015150,49729.1584667126,7.94747313332847E-05,5.16460960734059E-07,-2.76426216558224E-09
189,-0.002469992753677,10.63722520690990,24323.9852613696,4.87791800601545E-04,7.88560700002061E-07,-3.88253340242949E-09
190,-0.005529979494465,13.89303569372410,41190.9175763528,3.59779469848578E-04,7.77870267445388E-07,-3.94138978331619E-09
191,0.000020000000000,17.14884618053830,58057.8498913360,2.31767139095610E-04,7.67179834888714E-07,-4.00024616420289E-09
192,-0.000170000864356,12.99277975729670,32652.6766859930,6.40084208363871E-04,1.03927957415671E-06,-5.11851740105014E-09
193,-0.000450002593096,16.24859024411090,49519.6090009763,5.12071877610904E-04,1.02858914160004E-06,-5.17737378193684E-09
194,-0.000010000000000,15.34833430768350,40981.3681106165,7.92376616126197E-04,1.28999844831137E-06,-6.35450139967079E-09
195,-0.000039999999990,18.60414479449770,57848.3004255997,6.64364285373230E-04,1.27930801575469E-06,-6.41335778055749E-09
196,0.000010000000000,-8.25033688404105,-41677.2441804039,-7.33211342989972E-04,-1.21657390112101E-06,5.95089885828392E-09
197,0.000169994729039,-5.89478233365424,-33348.5527557804,-5.80918935227646E-04,-9.65855026966358E-07,4.71491485966326E-09
198,0.000069999999971,-2.63897184684002,-16481.6204407972,-7.08931265980613E-04,-9.76545459523032E-07,4.65605847877657E-09
199,0.001859925677025,-3.53922778326744,-25019.8613311569,-4.28626527465320E-04,-7.15136152811703E-07,3.47893086104261E-09
200,0.000929959771271,-0.28341729645322,-8152.9290161738,-5.56638858218287E-04,-7.25826585368377E-07,3.42007448015592E-09
201,-0.000010000000000,-4.43948371969486,-33558.1022215167,-1.48321788950026E-04,-4.53726846100375E-07,2.30180324330866E-09
202,0.015969326570794,-1.18367323288064,-16691.1699065335,-2.76334119702994E-04,-4.64417278657049E-07,2.24294686242196E-09
203,0.016799286013602,2.07213725393357,175.7624084497,-4.04346450455961E-04,-4.75107711213722E-07,2.18409048153527E-09
204,0.000059999999971,5.32794774074780,17042.6947234328,-5.32358781208928E-04,-4.85798143770396E-07,2.12523410064857E-09
205,0.000069999999971,-2.08392916930806,-25229.4107968932,3.97061881229933E-06,-2.03007971945720E-07,1.06581924468801E-09
206,0.006349769345449,1.17188131750615,-8362.4784819101,-1.24041711940667E-04,-2.13698404502394E-07,1.00696286380131E-09
207,-0.055897523214725,4.42769180432038,8504.4538330731,-2.52054042693635E-04,-2.24388837059068E-07,9.48106482914619E-10
208,-0.000209989995308,7.68350229113460,25371.3861480563,-3.80066373446602E-04,-2.35079269615742E-07,8.89250102027921E-10
209,0.000799949976628,0.27162538107874,-16900.7193722698,1.56263026574625E-04,4.77109022089343E-08,-1.70164753932636E-10
210,0.804223789617407,3.52743586789296,-33.7870572866,2.82506958216582E-05,3.70204696522603E-08,-2.29021134819333E-10
211,0.802593874922759,6.78324635470718,16833.1452576965,-9.97616349313089E-05,2.63300370955864E-08,-2.87877515706031E-10
212,-0.000829946107321,10.03905684152140,33700.0775726797,-2.27773965684276E-04,1.56396045389125E-08,-3.46733896592729E-10
213,-0.000209989995725,2.62717993146554,-8572.0279476464,3.08555434336951E-04,2.98429776363589E-07,-1.40614875255328E-09
214,0.034648501149383,5.88299041827976,8294.9043673368,1.80543103583984E-04,2.87739343806915E-07,-1.46500513343998E-09
215,0.101755582593517,9.13880090509398,25161.8366823200,5.25307728310172E-05,2.77048911250241E-07,-1.52386151432668E-09
216,-0.000199989995308,12.39461139190820,42028.7689973032,-7.54815579219499E-05,2.66358478693567E-07,-1.58271789521338E-09
217,0.000010000000000,4.98273448185234,-243.3365230229,4.60847842099277E-04,5.49148650518243E-07,-2.64213275117393E-09
218,0.003169866715786,8.23854496866656,16623.5957919602,3.32835511346310E-04,5.38458217961569E-07,-2.70098913206063E-09
219,0.010159573464138,11.49435545548070,33490.5281069434,2.04823180593343E-04,5.27767785404895E-07,-2.75984551294733E-09
220,-0.000029999999990,14.75016594229500,50357.4604219266,7.68108498403762E-05,5.17077352848222E-07,-2.81870189383403E-09
221,0.000269989458106,10.59409951905330,24952.2872165837,4.85127919108636E-04,7.89177092116224E-07,-3.93697313068128E-09
222,0.000929959771271,13.84991000586750,41819.2195315669,3.57115588355669E-04,7.78486659559550E-07,-3.99582951156798E-09
223,0.000020000000000,12.94965406944010,33280.9786412071,6.37420326870963E-04,1.03989596627087E-06,-5.17295712930193E-09
224,0.000079999999971,16.20546455625430,50147.9109561903,5.09407996117995E-04,1.02920553371420E-06,-5.23181351018863E-09
