n,rn,dn0,dn1,dn2,dn3,dn4
9001,0.000009865664838,195.86822546758500,-24986.5822325094,-4.89968811348895E-04,-7.21097761204203E-07,3.50394239885106E-09
9002,0.000011127895087,-0.06208001762505,7019.1166330601,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
9003,0.000012122817437,-109.14783063807000,8329.0571676830,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9004,0.000012122817437,120.14212504602400,8328.3256815639,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9005,0.000011427349384,-45.18101638425980,8341.4933039787,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9006,0.000010943808760,7.90527722493015,-8519.0532206037,3.11219315829860E-04,2.97813384249426E-07,-1.35170902430149E-09
9007,0.000012391449666,45.36658978475810,24504.6843319083,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9008,0.000013186894688,17.05802722963930,14378.4623332815,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
9009,0.000011107318324,-25.25157847427410,-7225.3023876813,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
9010,0.000009502637949,-9.27579187130576,15638.6688673094,-3.15573337324560E-04,-1.62887506653709E-07,5.94527017144623E-10
9011,0.000011303850334,2.44694904320212,13924.2697453366,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
9012,0.000013239156690,-9.84616674457534,7118.4616608904,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
9013,0.000013350267857,43.12549941518930,10611.5661817106,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9014,0.000012635769804,18.02253710084060,7600.5248794522,-4.03859579710402E-04,-4.08261164530027E-07,1.85993920620862E-09
9015,0.000013186066554,15.00333514305670,33332.7899066955,4.23785635225061E-04,7.83215483723724E-07,-3.91196159287284E-09
9016,0.000009510506387,-14.32520987883030,-1745.0136870943,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9017,0.000009628335634,29.52245427425510,-9441.2424411049,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
9018,0.000009443280719,4.38120100187110,-8303.6636349422,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
9019,0.000010130423822,33.12808079061360,-2167.1021478249,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
9020,0.000013109728356,17.95081843466680,12755.0793644248,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
9021,0.000009563335467,18.44687591261020,7147.9395728339,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
9022,0.000009478516877,4.66230532436346,16654.7798253068,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
9023,0.000012514019713,-12.26858952136320,8934.5645099618,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9024,0.000009451141183,-17.03022583379740,7638.5640625651,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
9025,0.000012639813254,8.79193488662240,17850.0082954044,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
9026,0.000010602095338,36.46754107764560,14434.1592051594,-4.06036590457752E-04,-3.40798225732168E-07,1.48134820263018E-09
9027,0.000009924704071,20.69332550980900,11779.1391029328,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
9028,0.000010769130406,8.84671761259787,-1142.9620487224,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
9029,0.000012326572171,12.70109656101750,23359.3856052375,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
9030,0.000012258873813,-11.97251781619820,-7560.6984286933,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9031,0.000009389420258,5.03934635422229,9059.1707185971,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
9032,0.000011162988972,22.19965448835020,11413.3406050959,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
9033,0.000013144905040,4.74915782411440,-3289.2828734663,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
9034,0.000011016691078,11.24517944633360,194.9462322983,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
9035,0.000009449342351,128.16137862489300,23869.4101975881,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
9036,0.000010770541989,40.28432799617930,8917.5364237292,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9037,0.000011390224781,4.07531227375511,7569.8719570935,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
9038,0.000009417116656,-4.70368528601820,-2120.2093704892,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9039,0.000010806719953,16.32132992365260,1773.5890666693,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
9040,0.000013105890766,57.77889289289530,27333.3833807714,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9041,0.000010124984876,16.84277916182550,8418.8629240536,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
9042,0.000011186872116,20.50556785235710,11203.7911393596,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
9043,0.000011647913178,26.86068187742210,28767.2339478185,-5.03134343896153E-04,-3.15084580750744E-07,1.24791041517594E-09
9044,0.000009473677849,-22.48940852608970,626.0063851041,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9045,0.000010011518846,-12.15989280279050,15599.6364734193,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9046,0.000010804181039,-3.35897619436443,-3806.2567700446,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
9047,0.000013171782051,-8.39639196635829,-5437.8592258880,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9048,0.000011023047621,7.46399813903359,14998.5579215475,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
9049,0.000012928281587,13.37367397185070,16086.4535885828,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9050,0.000009707893799,40.33457041435570,39159.7685649111,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
9051,0.000010803243566,-14.00590107008990,32195.2061069710,3.90694047163144E-04,8.14274344983485E-07,-4.11597118988373E-09
9052,0.000012109242270,10.75412728695720,11780.7223516295,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9053,0.000012752396877,19.12357855792600,7436.2315695126,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
9054,0.000012221917366,-68.36541651946620,9600.8486230030,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9055,0.000012117845504,10.09837903982910,7851.5592383192,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
9056,0.000010567614217,-34.07044825758200,14913.3830435113,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9057,0.000011007610007,-20.90891717360670,-7762.2036165907,-4.01682568963052E-04,-4.75724103327885E-07,2.23853020978706E-09
9058,0.000012983373005,0.60575721182953,-3237.4677620705,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9059,0.000009402194799,-96.37349464514420,23873.4812316223,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
9060,0.000012106752787,5.41800517982070,8955.8355481148,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
9061,0.000011229722106,15.53821959070730,14289.9524117038,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9062,0.000013153807032,-13.36968839128240,10971.6177695883,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
9063,0.000011205800093,7.58696760852986,7136.7773239328,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9064,0.000010954142501,28.09141945451490,13613.7320689134,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
9065,0.000013137960102,-112.01640421426100,-1114.9741616725,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9066,0.000009316894998,17.93738895367310,4871.3561583401,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9067,0.000010858590140,-1.07684209679607,22772.5496393394,-5.34048921210720E-04,-3.51488658288842E-07,1.42249182174348E-09
9068,0.000012290472928,50.05565002103370,6376.5581305346,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
9069,0.000012828143404,18.98781446520340,40002.6926877346,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
9070,0.000009583208287,4.80433696071863,-1072.6800887763,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
9071,0.000009881829736,18.70878900362330,14979.1477743366,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9072,0.000010491731722,5.73704871167782,7679.7652770669,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9073,0.000011953921791,-4.23634823396774,5812.8312521251,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9074,0.000010918878395,25.27831901561180,10881.7634750796,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
9075,0.000012004127478,-91.90361308941410,17952.0819527586,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9076,0.000013017445746,11.33506889684870,779.4829837868,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
9077,0.000010922066888,3.52167067427068,21154.0803542094,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
9078,0.000009549946345,8.83206763892387,7675.8171711131,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
9079,0.000011886033582,10.08057637240850,8946.6897284135,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9080,0.000012030848120,-100.02213907648400,10211.8832112828,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
9081,0.000010671479725,-3.45510278993364,7124.3340062767,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9082,0.000009439877511,6.77524800027442,-8833.0366070448,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
9083,0.000012681548463,-13.65164658426250,25931.1701056219,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
9084,0.000009697500811,-16.31831628812440,23238.2070973021,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
9085,0.000010607255429,1.25179885713201,-10124.5966661452,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
9086,0.000009267794581,-10.12037789185540,7755.9580338512,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
9087,0.000010669404490,33.88328339403970,38352.5405425331,-3.50841936133827E-04,-6.43657065960901E-08,1.19264165552943E-11
9088,0.000010837804267,35.14763011093310,17497.5410999701,-2.80304738515293E-04,-2.61409306711328E-07,1.17712761773395E-09
9089,0.000009760058758,-28.29910499994880,14563.1124646988,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
9090,0.000009337691501,-4.47048873946894,11961.7947291879,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
9091,0.000013062805981,12.90083911777000,8334.2735890869,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
9092,0.000013062805981,8.18973001699644,-8323.1092601600,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
9093,0.000011048775080,24.19210870546640,4369.6313324960,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
9094,0.000010739901845,5.00136237834263,-10674.1980043633,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
9095,0.000010591587346,-13.62520675160960,16157.5553637559,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9096,0.000011145778212,8.24120694596756,-1794.7512557065,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
9097,0.000010500204534,24.18820831491270,14852.0898979060,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
9098,0.000009232133534,-10.06365908446880,14993.7241927740,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
9099,0.000009309245881,-13.77275930025620,8983.3074002956,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
9100,0.000009875958040,6.72139099531282,-974.9278888654,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
9101,0.000009266880873,52.17457762208730,29344.8736355943,-6.55426751658479E-04,-5.65803454905399E-07,2.48389441379659E-09
9102,0.000009377540329,84.88343557829190,14914.6524201622,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
