n,vn,an0,an1,an2,an3,an4
4001,0.000139847307417,-26.62048969168040,-8306.3999850250,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4002,0.000129617449807,-20.89777593112860,1.5015696679,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
4003,0.000180043268917,-14.12896137419790,-646.3565285014,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
4004,0.000151102968397,3.45748537497115,-548.1254917172,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4005,0.000144936236568,31.58831213723790,23877.4791890479,1.17023808953059E-04,3.49240674212273E-07,-1.81858459920998E-09
4006,0.000179470053268,27.94760537357670,20101.2715719572,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
4007,0.000172371212447,11.81827615889040,2986.4334032035,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4008,0.000165396229102,41.70563589474210,-8313.7709862641,-2.42755660895518E-04,-4.28629593233114E-07,2.12280518410621E-09
4009,0.000148773494713,16.59641706677860,10260.0148456332,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
4010,0.000126739872282,-6.61019711381548,3.7590828774,2.87375665672167E-05,1.03867016335956E-07,-5.53172410145980E-10
4011,0.000135786539786,-0.47774310912700,7366.3225961062,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
4012,0.000148685190400,5.64565545663729,-9496.2890810997,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
4013,0.000152309745626,16.36698487022590,8288.3510415692,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4014,0.000150178863309,-20.74588971851220,155.4331543990,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
4015,0.000132974880896,-45.76013966111250,16560.4800486854,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
4016,0.000158999216071,24.19275919826100,14929.4030380743,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
4017,0.000153683841869,19.70487278322680,170.3535927584,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
4018,0.000131913127182,-8.44137871101822,4320.9294666815,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
4019,0.000126964076265,75.93419175137310,7350.7805678177,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
4020,0.000151709940938,18.28161153207250,2482.0787450432,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
4021,0.000131674335587,-11.98182898830080,9313.6021582730,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
4022,0.000137462576068,8.75350097443252,1652.2659721003,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4023,0.000140562396543,4.24411162591791,-9390.3508866774,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
4024,0.000173958954920,7.20020833087112,15016.6184138643,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
4025,0.000152506593084,16.99268581944850,33297.8450176862,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
4026,0.000138513558977,-21.74138275728300,251.0190993519,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
4027,0.000172489878426,18.08033870960160,17279.1314786933,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
4028,0.000125452474013,12.32655442244220,6596.7759070352,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
