n,un,Bn0,Bn1,Bn2,Bn3,Bn4
4001,0.000032564457830,-8.53403810341133,23348.2414948026,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
4002,0.000037304745716,39.83603308361930,-16552.2558004206,-5.20883388663462E-04,-7.57501838742301E-07,3.67852380541860E-09
4003,0.000032323617004,-85.80176074318550,8409.1932838821,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4004,0.000037278195703,-41.28879934546250,-16552.9604323368,-5.20883388663462E-04,-7.57501838742301E-07,3.67852380541860E-09
4005,0.000038373241105,27.39004829631900,12803.0974899876,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4006,0.000032573701986,5.10782123886012,1203.1939567925,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4007,0.000037646342197,14.51314207363000,17253.3943290770,-3.13396326577210E-04,-2.30350445451567E-07,9.73118020723060E-10
4008,0.000039421272925,8.43170073884159,23902.6241181203,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
4009,0.000039501624254,-1.33269788007568,15610.7692609794,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
4010,0.000037390695191,-5.91951697555099,23991.9529314726,-3.79579502701043E-04,-1.68232722932046E-07,5.65098826701274E-10
4011,0.000036069459202,49.39067224706640,7319.1899141846,-4.34774157024969E-04,-4.44665242068124E-07,2.03452061277616E-09
4012,0.000036062786061,-31.62143858256750,7318.4852822684,-4.34774157024969E-04,-4.44665242068124E-07,2.03452061277616E-09
4013,0.000043389064989,-61.95108494180010,23347.9195759785,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4014,0.000032627976048,11.63307590210990,8560.0489166931,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4015,0.000044284561057,4.38260624063775,-1812.7659881694,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
4016,0.000043601160427,46.39936852585870,8370.8343348389,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4017,0.000034635328754,18.73502368340950,8526.2674892379,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4018,0.000032149093835,15.32695565194170,8443.4555635934,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4019,0.000033689855537,16.95763759911820,25059.6974115995,2.71493227462735E-04,5.32496609569070E-07,-2.67597759425219E-09
4020,0.000043216426237,34.50911446684810,38930.4820543075,-1.96372517624150E-04,1.18890228760706E-07,-8.45466578486919E-10
4021,0.000032855792617,-15.18663766893920,25088.7714639547,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4022,0.000036064336407,-1.65394869246103,-526.1626844936,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4023,0.000033239424589,38.17134812109080,7002.0493515204,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4024,0.000032827854533,31.00628222242550,25092.9265495222,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4025,0.000044989275875,15.17274123806370,26662.9328855104,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4026,0.000033584452108,43.28924434867960,32516.7625377745,-5.62786487777936E-04,-4.55355674624798E-07,1.97566423188946E-09
4027,0.000042939446872,55.26448589087510,15704.6169215135,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
4028,0.000039222848093,13.01386926630810,15629.4953389092,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
4029,0.000042901170371,51.97713922384020,15647.1699933411,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4030,0.000032233595370,17.65269455562080,24445.6207408853,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4031,0.000031728628127,28.06068320166640,23806.4858836350,3.02407804777302E-04,5.68900687107167E-07,-2.85055900081973E-09
4032,0.000042855442589,-23.21506322108540,15647.8880523587,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4033,0.000036565023475,11.54269382630800,33418.8290858950,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
4034,0.000038298606579,21.63633997139070,17847.9204866674,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4035,0.000032950984186,-89.73063347422600,8335.5969545291,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4036,0.000036532315097,15.27129069750450,33420.2517768288,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
4037,0.000032711571986,3.80046262234786,7100.4097439897,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4038,0.000031967181879,44.78864695967870,-103.8083304671,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4039,0.000044603547966,33.22537033693030,16293.8855513513,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4040,0.000032643724002,9.62273379586292,-8424.5877689911,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
4041,0.000032877730296,7.42900491208561,-227.6336080981,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4042,0.000038593381181,12.10472213120660,9064.4035748533,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4043,0.000042050707116,49.49181479736590,16293.1096046611,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
4044,0.000038193056585,18.15691531573850,25346.7991383479,-1.61103918814884E-04,2.03684287030868E-08,-2.62865977897590E-10
4045,0.000032078421068,89.91988829384150,129.0476064776,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4046,0.000031563250816,8.36602643322074,23726.8560798391,3.02407804777302E-04,5.68900687107167E-07,-2.85055900081973E-09
4047,0.000033464700966,-63.86625602801670,9009.7529159153,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4048,0.000032295557314,7.15329387769168,1213.5032380480,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4049,0.000031986838655,75.41883347472500,23881.0486153891,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4050,0.000039658619569,4.79881617528986,-8520.2166821580,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
4051,0.000031662339414,24.38363463440540,12014.4257182854,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4052,0.000037031531628,11.70132802375000,13178.0695162247,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
4053,0.000031456022157,7.77450181794538,91.6118679240,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4054,0.000032736656276,35.55890874793070,14068.9195581726,-2.20652594633509E-04,-1.21138212837274E-07,4.49373801020428E-10
4055,0.000031971041941,-88.23387501581650,80.5018592587,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4056,0.000037061890999,-21.45411644195250,-8653.0202888449,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4057,0.000031589612752,0.68014453812038,-891.3755231043,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4058,0.000040842903728,37.60681635534940,14183.6655869639,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4059,0.000038693550208,4.89044200669209,24069.5204519999,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4060,0.000032652593080,-15.30508070234260,15634.0225115785,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4061,0.000032426118877,1.23205535609664,-365.7984978370,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4062,0.000036662990909,5.15781388608524,-17266.5122402753,-5.73716650712757E-05,-2.08969580338220E-07,1.09083078249645E-09
4063,0.000044059443264,29.47055832790460,4282.8902835686,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4064,0.000036646883610,5.26238897784917,23283.4785126139,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4065,0.000033306620111,9.88183280812285,15018.5100923375,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4066,0.000033945017549,89.70474715254990,15003.6794095159,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4067,0.000034136085370,1.91591427003859,730.4524855975,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4068,0.000036709397280,-15.76693188254440,-8424.2926290914,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
4069,0.000043125553243,17.08056550994970,23608.9366273966,3.02407804777302E-04,5.68900687107167E-07,-2.85055900081973E-09
4070,0.000031275604022,-28.46484941530330,506.2598554117,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4071,0.000039257993709,6.55084453515486,-48.1077539536,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4072,0.000039241051090,9.12738305928499,-715.0581097119,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
4073,0.000035394353850,13.68392256261700,23870.2822530510,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4074,0.000032612747134,-30.79766505136350,24111.2071814555,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4075,0.000037224761329,15.37933264349420,937.2173381273,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4076,0.000032490770042,-39.55678288993020,8413.1160140943,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4077,0.000032490770042,-42.81259337674440,-8453.8163008889,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4078,0.000036874231399,32.73738589033790,14452.7336297716,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4079,0.000033254272552,2.60765801589067,8429.6633878823,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4080,0.000039086867040,56.42260828874350,14884.2347038222,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4081,0.000039920204316,10.33831045674970,22326.5843076893,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4082,0.000031321268735,8.79053120720025,9751.8598740053,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4083,0.000033197088232,10.07292635520020,8437.2689271009,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4084,0.000032692032625,11.72600302560730,24603.8166870520,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4085,0.000042014459127,44.80645318002600,-364.2732445857,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4086,0.000038134282383,30.60266905023770,14555.2405323921,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
4087,0.000034234246414,11.39512825720670,15665.1610491244,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
4088,0.000030862267877,32.05606858621700,23991.6395586130,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
4089,0.000042128536942,5.73224594498164,13682.4241743850,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4090,0.000043476692461,24.68527830610720,13935.7597331934,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4091,0.000042162720180,26.00977475822440,39361.2403831147,-1.96372517624150E-04,1.18890228760706E-07,-8.45466578486919E-10
4092,0.000036232159467,-14.83383670278370,854.7340448576,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4093,0.000036145824385,24.84241511166020,25514.5228987901,-9.92747641857504E-05,9.31765837792822E-08,-6.12028791032678E-10
4094,0.000041965305381,25.83471195448000,31348.0176671721,-3.48664925386477E-04,-1.31828645393948E-07,3.90517420133731E-10
4095,0.000040365250021,13.57959670590080,7151.9479484459,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4096,0.000040000000000,17.67870614365330,31014.5152745506,5.30176435765757E-05,3.43895457933937E-07,-1.84801278965332E-09
4097,0.000040000000000,13.01072273073620,13728.8304700896,-2.48903290455168E-04,-1.58158682489535E-07,6.78394935839762E-10
4098,0.000040000000000,10.61204441235500,6028.4410006802,-4.03859579710402E-04,-4.08261164530027E-07,1.85993920620862E-09
4099,0.000040000000000,13.28028957547160,25685.3695344974,2.68829345969827E-04,5.33113001683232E-07,-2.73041732250398E-09
4100,0.000040000000000,10.29859444259840,8609.2341957727,-4.65688734339536E-04,-4.81069319606222E-07,2.20910201934371E-09
4101,0.000033986957774,-7.44790969440113,8400.2370195689,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4102,0.000035607724551,-8.98371610234220,3055.1255086750,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4103,0.000035737714106,7.65045826678799,21674.8664961359,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4104,0.000039342411983,9.81626711563312,15019.2270676358,-2.79817867769734E-04,-1.94562760027632E-07,8.52976342407306E-10
4105,0.000036871693083,12.88397082868750,7790.5648147469,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4106,0.000034233897666,11.15904848483710,15357.7974637853,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
4107,0.000033649464145,13.02031515564290,16755.5461825629,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4108,0.000038566780597,25.45674783902000,16102.3355585627,-2.20652594633509E-04,-1.21138212837274E-07,4.49373801020428E-10
4109,0.000036434982671,-3.59603306065876,4704.7616484591,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4110,0.000041276516311,-67.56247244182680,-1847.7041636281,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4111,0.000030532456307,-15.92232463156200,-1927.3406809746,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4112,0.000038264347263,16.10093751991040,7685.3379657914,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4113,0.000031635269278,22.81075009928650,-9802.5261564326,-3.06761826272002E-04,-4.33974809511451E-07,2.09337699366286E-09
4114,0.000035723356591,5.98907124889256,-16009.8970701842,-5.73716650712757E-05,-2.08969580338220E-07,1.09083078249645E-09
4115,0.000032102106252,18.23941145400820,9188.3565017386,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4116,0.000030419722688,23.34360985439640,33459.3553332598,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
4117,0.000034221942050,21.84725860659310,22729.5946834841,-6.83601868711836E-05,1.29580661317380E-07,-7.86610197600222E-10
4118,0.000031474261673,-2.16694516779391,7100.6516341074,-1.87561006571593E-04,-1.52197074097035E-07,6.53383398031321E-10
4119,0.000031752446217,17.21827964589720,31623.6351898401,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
4120,0.000031568797848,44.06968246206060,15661.0355341213,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4121,0.000035685618998,26.88386974032400,31112.7310518196,-3.48664925386477E-04,-1.31828645393948E-07,3.90517420133731E-10
4122,0.000030308628964,3.47995191231358,33379.7255294640,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
4123,0.000042650090718,27.96743530403620,24826.6967366732,-5.00957333148803E-04,-3.82547519548603E-07,1.62650141875438E-09
4124,0.000041018583566,47.15868016717460,7964.4181800377,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
4125,0.000041989409446,4.35712381998954,133.1606662784,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4126,0.000035442604586,38.35041798401250,14510.3585584525,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4127,0.000041804760524,-2.67079727685923,76.3887994579,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4128,0.000035086256292,4.30356689242063,13977.2293668089,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
4129,0.000035810119152,11.33984667953030,-1112.0255353250,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
4130,0.000036628483042,-3.55626726084341,-15454.9002379212,-5.20883388663462E-04,-7.57501838742301E-07,3.67852380541860E-09
4131,0.000030907207572,9.81999658520536,8101.0578165253,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
4132,0.000032253429740,92.03150108897990,23332.3708341394,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4133,0.000035249617571,24.89191503936850,5180.2659114218,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
4134,0.000037457071533,58.76700266954510,23212.9261284456,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
4135,0.000034624590675,6.43976271156218,8392.2065634674,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
4136,0.000029970807998,18.44295272365170,31835.5115786848,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
4137,0.000041941240332,3.78485254619362,23518.7651279665,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
4138,0.000040588555883,28.31681174052750,19342.4521044272,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4139,0.000030510810776,18.05491953406390,15543.9177515360,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
4140,0.000041640392292,8.58284533040554,13865.8956783416,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
4141,0.000037482181996,9.80652489846624,16818.8245610296,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
4142,0.000037533477046,13.63640860144560,15.8819699800,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
4143,0.000031399725231,14.60479482574250,5264.1802792515,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
