n,vn,an0,an1,an2,an3,an4
8001,0.000024803136280,62.63821358286670,15933.9034321171,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
8002,0.000024130287898,26.24478236385440,15087.6001704163,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
8003,0.000023478285488,0.32364260506670,16165.0284005845,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
8004,0.000023795274514,26.90903961066000,23826.5637406656,-3.46487914639127E-04,-1.99291584191807E-07,7.69108423712167E-10
8005,0.000024515043771,2.31916481344583,1249.1370035220,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8006,0.000024200953544,-53.43052019521210,-272.6708388426,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
8007,0.000023574672896,-57.86284412017680,10999.4504039200,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8008,0.000032324110615,-23.25632558916690,-1432.3984678874,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8009,0.000027105031494,3.66275903716510,-10857.6695083200,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
8010,0.000022953778406,42.20613946063120,16625.9026217331,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
8011,0.000024229775484,90.01162588943720,-1113.9239273490,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
8012,0.000023557520716,13.91376845855450,10735.9835703832,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
8013,0.000026788109297,-4.61308315972861,9727.6218379153,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
8014,0.000027332334142,-24.72044581927020,-20.6700775746,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8015,0.000022839127833,-5.37374973958064,9099.3142528697,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
8016,0.000024068093204,-1.60079594727698,31292.7568457584,-4.12671090762960E-04,-1.37173861672285E-07,3.61089229690382E-10
8017,0.000027596487873,10.16837746211180,7196.7500026234,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
8018,0.000025598385741,7.23282581399809,639.3282117679,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8019,0.000025684292613,30.11133057078350,6177.0018266205,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
8020,0.000024595847579,-35.33528561124410,8310.9711135424,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
8021,0.000024595847579,-40.04639471201770,-8346.4117357045,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8022,0.000030956762770,-13.21780435157450,22931.6187912202,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
8023,0.000027942570891,24.17883549532940,8046.5054706175,-1.87561006571593E-04,-1.52197074097035E-07,6.53383398031321E-10
8024,0.000022991096796,7.07621670819307,3237.0978991055,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8025,0.000028513015651,-103.07080376061800,230.1585660664,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8026,0.000026688545694,39.07398579253960,25826.2325245936,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
8027,0.000028102415001,109.78424179936600,7278.1506408657,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8028,0.000024655169579,28.32805519711410,-6.5255859054,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
8029,0.000029794338333,-46.63313283043630,7213.0812034421,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
8030,0.000022956581603,11.16940579510780,24516.6739804583,4.56877223286978E-04,7.52156622463964E-07,-3.70795199586195E-09
8031,0.000022931886953,-93.50320924769330,6.9055299056,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
8032,0.000024144187950,70.92085452900560,7226.2687900823,-2.80304738515293E-04,-2.61409306711328E-07,1.17712761773395E-09
8033,0.000024029621090,16.57126310948290,10207.0552241609,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
8034,0.000030703370664,-23.34767401856480,24340.4936920591,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
8035,0.000024229483929,-78.40891534229210,8638.4797944857,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
8036,0.000023933366257,-86.86779184773210,10585.7593566524,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8037,0.000023982790607,13.20695050807810,15469.1666302596,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
8038,0.000023969868592,37.17218005455930,66.7355497553,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
8039,0.000030317843506,12.93528515512540,7200.5003282798,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
8040,0.000026674576629,25.13105629116910,12618.1406637911,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
