n,vn,an0,an1,an2,an3,an4
11001,0.000012114268407,7.68711991240272,512.7714548345,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11002,0.000015079605106,16.14301167871940,26374.6866486856,2.42800770093589E-05,2.40028441597980E-07,-1.29484037950734E-09
11003,0.000013601432201,9.23056902396424,15078.7400148758,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
11004,0.000011228971459,32.41030070939480,24981.0072018286,2.42800770093589E-05,2.40028441597980E-07,-1.29484037950734E-09
11005,0.000012602104379,11.23035615197740,22354.9797168384,-3.46487914639127E-04,-1.99291584191807E-07,7.69108423712167E-10
11006,0.000012119505436,1.44168779818167,3762.0319383522,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
11007,0.000013135486266,15.54790387431820,18562.9691206404,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
11008,0.000013233213652,25.20833197127760,23227.3903860452,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
11009,0.000011356087833,-14.75035169064840,23238.2070973021,2.38401639400818E-04,5.63555470828831E-07,-2.87998719126308E-09
11010,0.000014385570414,31.42309270292610,24879.6563581455,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
11011,0.000010880119893,25.61485346968160,4367.0015001798,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
11012,0.000013062107178,57.74543168753240,8315.8895452683,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11013,0.000012211645163,0.47388237541514,6669.8664969241,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
11014,0.000011765816781,-96.70466736524770,0.3353459255,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11015,0.000011001408024,-72.55708069718750,9600.8486230030,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11016,0.000012694437425,30.21888398313480,7547.5805174951,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11017,0.000011018586978,72.57078709488660,16267.9646755888,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
11018,0.000012132665623,-35.97528687063390,8381.3082058766,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11019,0.000011071953262,12.31222255168760,25239.3945731636,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
11020,0.000014193513743,-12.99155410608280,79.6315387932,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11021,0.000012511519834,-1.84503399588066,8392.0581464102,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
11022,0.000014037535284,-72.80174138058590,-176.5326043573,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
11023,0.000013660777921,36.36400545013470,8488.7269789053,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11024,0.000015260512511,20.16714435271300,27737.2210617212,4.56877223286978E-04,7.52156622463964E-07,-3.70795199586195E-09
11025,0.000015012322682,1.99353686070026,-3865.7753471160,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
11026,0.000015248361113,-18.19988071524450,-7238.6707644133,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
11027,0.000011641820370,-67.41573162173060,8311.4201628552,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
11028,0.000012632827153,-13.52005631702330,3296.9710796267,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11029,0.000014907534823,-30.25839884238500,-486.6732901776,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
11030,0.000015239692330,24.94867128134770,15397.6391740593,-4.35402149470004E-06,1.34925877595716E-07,-7.57182007156873E-10
11031,0.000012777745490,7.66805442207066,16684.6053211029,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
11032,0.000012676180170,-6.03580772426997,6647.8884301852,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
11033,0.000013510423823,55.09930764001840,13171.8628765836,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
11034,0.000010795487128,65.39068738495620,6586.1434221063,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
11035,0.000014488596246,-63.17462798696610,15.3801680412,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
11036,0.000014950049701,20.36555412950480,8526.2406808618,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11037,0.000012202229494,7.31648997161976,7679.7652770669,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11038,0.000012026293790,-20.07298391948330,-169.2243421972,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
11039,0.000012982750774,-43.61001378934610,8341.4933039787,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11040,0.000011767880451,-8.25980549684783,-125.9871026020,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11041,0.000014220651019,11.65208288255420,16036.5534307704,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
11042,0.000010734476732,-1.53764894759144,-0.8612384236,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
11043,0.000011357915378,54.95920268305880,-36.2121058630,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11044,0.000010913645623,-29.94255606241730,25557.2939602523,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
11045,0.000010960413681,5.97019695766654,448.7817309010,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11046,0.000012499788879,-28.97962432644680,-397.9520019506,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11047,0.000013380111343,-22.18081991967760,6503.2719870431,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
11048,0.000012446109729,-27.06543549551750,1691.8817200898,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
11049,0.000012827333353,-62.21594910731700,22.1895891742,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
11050,0.000011003822470,-37.55298209943550,19702.0179739131,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
11051,0.000010728759687,38.46250898222820,22772.2362664798,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
11052,0.000010917018152,-3.49876086328559,16659.6857841856,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11053,0.000011067963393,14.82453435382450,12778.4895909326,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
11054,0.000010726998344,-8.54969793669154,7755.9580338512,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
11055,0.000011040759581,21.64240531038890,15551.6326784823,-3.52685988092668E-05,9.85218000576192E-08,-5.82600600589329E-10
11056,0.000012691379618,23.37854930174030,22182.1900129726,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
11057,0.000010959669582,-22.97856905786200,24148.4190594133,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
11058,0.000011067319580,-22.94083116537310,9013.3223422564,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
11059,0.000011377896894,6.73474606054041,-1706.8277937470,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
11060,0.000012510633107,15.03051502991210,10055.4182335933,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
11061,0.000010891091902,1.41194629185959,13140.8576382669,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
11062,0.000010777584066,109.02385204144600,22781.0900289496,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
11063,0.000011324054378,-90.44460122134260,3077.4501497203,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11064,0.000011115020312,52.59217572171450,-12.7655952402,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
11065,0.000013497819105,-6.60110022789478,641.4617803588,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
11066,0.000011176701791,14.88704570962230,7214.6844930329,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
11067,0.000010734103839,-21.73544962134020,7638.5640625651,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
11068,0.000013188035917,4.54841774150831,-8963.5579652681,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
11069,0.000013800546247,81.69619471850240,-1379.5349551877,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
11070,0.000012003818417,10.00819098185610,8195.5232681380,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
11071,0.000011241948336,-8.89844989100892,5887.5836404155,-4.35402149470004E-06,1.34925877595716E-07,-7.57182007156873E-10
