n,un,Bn0,Bn1,Bn2,Bn3,Bn4
67,0.000258869242840,-41.41089273162180,104.4224169101,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
68,0.000273002688592,-25.82967282074110,7108.9358165321,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
69,0.000272916275679,52.79244496369900,7109.6404484483,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
70,0.000290000000000,17.60823742140990,31048.3079616687,2.74308292478259E-05,3.06258596167514E-07,-1.56455192658220E-09
71,0.000290000000000,1.54165386769405,9690.0700679197,-6.93339283623006E-05,-4.11243205001163E-09,-1.38307646946928E-10
72,0.000237887322991,11.71917929286680,8792.7056997294,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
73,0.000280000000000,19.12283626536270,23280.3443776860,-7.10240683640921E-05,1.30197053431542E-07,-8.41049925852011E-10
74,0.000280000000000,12.03999807206540,5224.3822668480,5.81463373137551E-06,6.56137624553705E-08,-2.15271818823067E-10
75,0.000280000000000,3.89720841808085,18018.7614925431,8.29584794000255E-05,2.46606442104643E-07,-1.37429164556757E-09
76,0.000210516335546,-13.59513081190680,23973.9192475319,2.21030662620089E-05,3.07491380395839E-07,-1.67343138308578E-09
77,0.000208667281043,40.78640272034160,23978.5216474148,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
78,0.000243672741603,-36.72190334282760,16761.8052661569,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
79,0.000243655247286,47.83041960658900,16762.5098980731,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
80,0.000207948976207,13.07634381271320,8557.4190843769,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
81,0.000260000000000,6.41347380451929,-1219.4032921333,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
82,0.000260000000000,12.28039355868370,25161.8366823200,5.25307728310172E-05,2.77048911250241E-07,-1.52386151432668E-09
83,0.000171716008832,48.30361911159370,8433.8184734497,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
84,0.000171704110548,-35.62302599191010,8433.1138415335,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
85,0.000220000000000,11.12458290529280,15437.9795571136,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
86,0.000220000000000,8.69793620953819,-10385.9461377070,1.28499201498525E-04,7.75369792403697E-08,-2.65294894439949E-10
87,0.000200000000000,7.15638621986575,-8919.7927615426,-3.09425707764910E-04,-4.33358417397288E-07,2.03893726541107E-09
