n,vn,an0,an1,an2,an3,an4
12001,0.000011205740540,22.15823337246850,8570.0383227949,2.87375665672167E-05,1.03867016335956E-07,-5.53172410145980E-10
12002,0.000011517353344,7.45728153900343,31968.2476046850,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
12003,0.000010844527102,10.14755687882460,14984.7286648823,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
12004,0.000010000000000,10.45468700970090,7666.6024121227,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
12005,0.000010107604450,-11.20372664126080,3.0666888884,-4.03859579710402E-04,-4.08261164530027E-07,1.85993920620862E-09
12006,0.000011638821972,29.97127466059230,10193.9373129626,-4.03859579710402E-04,-4.08261164530027E-07,1.85993920620862E-09
12007,0.000010000000000,3.92400383185291,6619.5367077680,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
12008,0.000010704849041,-13.89013677921060,16246.3129360980,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
12009,0.000009988547128,15.56350787816790,24631.7505043749,-3.46487914639127E-04,-1.99291584191807E-07,7.69108423712167E-10
12010,0.000011513813994,20.22090400738700,6710.2670580482,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
12011,0.000011393396355,-24.61200256931470,25160.8759097504,4.56877223286978E-04,7.52156622463964E-07,-3.70795199586195E-09
12012,0.000011155008796,39.64187635241060,30710.5365537264,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
12013,0.000009258623834,3.67263580792783,8483.7959466477,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
12014,0.000011520535544,39.21947119016660,-1006.4081163791,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
12015,0.000011472151179,21.81894810416510,16740.9953930778,1.81029974329542E-04,3.54585890490610E-07,-1.78915640876663E-09
12016,0.000010204638282,-0.03579780522913,5012.0330598642,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
12017,0.000011041110004,-38.60567657987620,-8332.2608509646,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
12018,0.000011111133081,1.00330844336360,7331.9460336859,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
12019,0.000011511399872,27.53666465820860,39178.9133892344,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
12020,0.000010084716239,8.63231400435798,551.8663416347,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
12021,0.000011338504819,4.80211229108844,8395.8714382233,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
12022,0.000010045158540,21.34384278624990,-8292.2497619574,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
12023,0.000009586347141,18.71746483088020,23969.6614918742,-3.15573337324560E-04,-1.62887506653709E-07,5.94527017144623E-10
12024,0.000010437127984,29.20396270502640,13753.4327393131,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
12025,0.000011505072340,25.41168333272400,33386.8625313010,-1.32366352247667E-04,1.24235445039043E-07,-8.16038388043571E-10
12026,0.000010906688299,26.60879718563310,21589.2194988638,-6.55426751658479E-04,-5.65803454905399E-07,2.48389441379659E-09
12027,0.000010602208010,17.56810851747920,7127.3123406920,-1.87561006571593E-04,-1.52197074097035E-07,6.53383398031321E-10
12028,0.000010850364546,5.70215454943405,23249.6970851588,2.71493227462735E-04,5.32496609569070E-07,-2.67597759425219E-09
12029,0.000010946978336,39.99360450460330,6903.5251889351,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
12030,0.000011248986091,26.17235126663510,14421.5667751175,-6.22335163596562E-04,-5.96862316165160E-07,2.68790401080748E-09
12031,0.000011053100798,43.34927315002880,-455.6527923457,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
12032,0.000011454865517,7.48475915244496,-25131.1893897927,-3.95048068657845E-04,-6.79348467387768E-07,3.35878918272686E-09
12033,0.000011407421855,19.52674238275250,6257.1686604337,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
12034,0.000011446701910,24.99812392777750,-4936.6178133090,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
12035,0.000011288404557,18.62867653050160,14378.4623332815,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
12036,0.000010392249307,11.57785403418830,-9579.2731202718,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
12037,0.000011370560672,-7.62026509611706,-16626.2044457318,-4.89968811348895E-04,-7.21097761204203E-07,3.50394239885106E-09
12038,0.000011136702108,-1.00031604429624,7907.2845215202,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
12039,0.000010571192903,-49.96423165157340,16656.4011873306,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
12040,0.000010571192903,-59.38644985312060,-16658.3645111631,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
12041,0.000010035826633,34.13073020692900,8185.0681922585,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
12042,0.000010153506910,99.12740061489340,6802.1027865680,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
12043,0.000011292970679,-31.81405482858610,-501.2414125790,-2.80304738515293E-04,-2.61409306711328E-07,1.17712761773395E-09
12044,0.000011282465066,6.40664762718047,20962.5645724139,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
12045,0.000011357160832,26.82826219947310,8850.5810939442,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
12046,0.000010032210568,-0.61846408671281,-8293.0362544823,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
12047,0.000010903015002,79.56966799945120,13308.2282630850,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
12048,0.000011169750400,-19.63883119417320,-7631.6917341063,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
12049,0.000010169324841,27.66645535222040,23198.2561556200,-3.46487914639127E-04,-1.99291584191807E-07,7.69108423712167E-10
12050,0.000011317743609,25.32586242524020,32081.0999850858,-5.64963498525286E-04,-3.87892735826940E-07,1.59707322831103E-09
12051,0.000010441894576,12.20766767388520,16727.9240385725,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
12052,0.000010855867361,24.77961603979020,20745.3269005172,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
12053,0.000011003852832,22.50650966781160,38473.0724946546,-4.12671090762960E-04,-1.37173861672285E-07,3.61089229690382E-10
12054,0.000011221111559,10.98340321768110,11283.9579731727,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
12055,0.000011229090984,27.76290690427850,18129.6077678931,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
12056,0.000011208141847,-113.58766079528400,-1114.9741616725,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
12057,0.000011047875196,28.48551925588570,32821.8857686751,5.30176435765757E-05,3.43895457933937E-07,-1.84801278965332E-09
12058,0.000010861470609,10.78564606950570,996.7453909376,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
12059,0.000010230465364,6.25233809431368,16145.3227398792,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
12060,0.000010868146620,10.53053991323670,-2997.2243912933,6.18291546291335E-05,7.28081550761954E-08,-3.49162813135087E-10
12061,0.000008757367208,-55.88067560086120,16226.4188052136,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
12062,0.000011113716088,-18.08037190774450,10971.6177695883,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
12063,0.000010487124693,58.97356557753750,15515.1453128078,-1.28012330752967E-04,-1.06904325566739E-08,-5.88563808866977E-11
12064,0.000011125459080,-18.11007421771860,941.4750937850,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
