n,un,Bn0,Bn1,Bn2,Bn3,Bn4
34,0.000001598831503,-19.00521268295560,8424.6060019511,-9.70977534384004E-05,2.57136449814237E-08,-2.33437787454241E-10
35,0.000001598831503,-22.26102316976980,-8442.3263130321,3.09145773145667E-05,3.64040775380977E-08,-1.74581406567543E-10
36,0.000001521332721,9.59564708924887,8293.7465356141,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
37,0.000001458607528,-0.94994841985015,8432.7548120247,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
38,0.000001458607528,7.34735156025416,8434.1775029585,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
39,0.000001331443672,15.40617060536250,8402.3145623526,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
40,0.000001674398636,51.15161341197770,7109.6404484483,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
41,0.000001677438973,-30.47696168846290,7108.9358165321,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
42,0.000001183233462,23.13113801797980,8439.4996319344,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
43,0.000001152846327,8.30099297533816,7106.6583001740,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
44,0.000001146419678,12.37572291182930,7111.9179648064,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
45,0.000001247386022,30.96811502646270,16761.8289497402,-6.40061653764836E-05,-5.34521627833696E-09,-2.94281904433488E-11
46,0.000001242658346,-19.85965994998650,16762.4862144898,2.40578650148168E-04,4.96092532030972E-07,-2.50139618768465E-09
47,0.000001109805550,91.47918782782620,7093.7461042018,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
48,0.000001082441025,-64.51869045378240,7124.8301607786,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
49,0.000001028154371,-14.54838564156880,25088.5478067970,3.92871057910494E-04,7.46811406185627E-07,-3.73738018630530E-09
50,0.000001105033234,12.50492732841320,8452.6538272476,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
51,0.000001044058765,6.21235492748557,8378.3548220586,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
52,0.000000357573094,8.89616341418005,8322.1324690243,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
