n,rn,dn0,dn1,dn2,dn3,dn4
1,0.000000613564401,-21.73636595636920,8326.3902246820,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
2,0.000000575594986,32.73050321776830,8330.9926245649,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
