n,vn,an0,an1,an2,an3,an4
158,0.000129999999952,6.14184842344055,15681.3160801365,-3.10732445084301E-04,-2.30966837565730E-07,1.02755774897485E-09
159,0.000020000000000,-1.27002848661531,-26590.7894401895,2.25596954936926E-04,5.18233342589459E-08,-3.18571069857075E-11
160,-0.012809307020413,1.98578200019891,-9723.8571252064,9.75846241839589E-05,4.11329017022720E-08,-9.07134878724052E-11
161,-0.556920029824164,5.24159248701313,7143.0751897768,-3.04277065690083E-05,3.04424691455980E-08,-1.49569868759102E-10
162,0.001549917692733,8.49740297382735,24010.0075047600,-1.58440037321975E-04,1.97520365889241E-08,-2.08426249645800E-10
163,-0.002119888873259,4.34133655058571,-1395.1657005829,2.49877031946285E-04,2.91851775856926E-07,-1.32669748649305E-09
164,-0.120725866322353,7.59714703739993,15471.7666144002,1.21864701193317E-04,2.81161343300252E-07,-1.38555386737975E-09
165,0.000599964713789,10.85295752421410,32338.6989293834,-6.14762955964935E-06,2.70470910743578E-07,-1.44441024826645E-09
166,0.000119999999952,6.69689110097251,6933.5257240405,4.02169439708611E-04,5.42570650011581E-07,-2.56268148511370E-09
167,-0.014829513936804,9.95270158778674,23800.4580390237,2.74157108955644E-04,5.31880217454907E-07,-2.62153786600040E-09
168,0.000119999999952,13.20851207460090,40667.3903540069,1.46144778202676E-04,5.21189784898233E-07,-2.68039424688710E-09
169,0.000010000000000,9.05244565135931,15262.2171486639,5.54461847470937E-04,7.93289524166236E-07,-3.79866548373435E-09
170,-0.001489951694055,12.30825613817350,32129.1494636471,4.26449516717970E-04,7.82599091609562E-07,-3.85752186462105E-09
171,0.000020000000000,15.56406662498770,48996.0817786303,2.98437185965003E-04,7.71908659052888E-07,-3.91637824550775E-09
172,-0.000140000864375,14.66381068856030,40457.8408882706,5.78741924480296E-04,1.03331796576421E-06,-5.09350586324170E-09
173,-0.000010000000000,17.01936523894710,48786.5323128940,7.31034332242622E-04,1.28403683991887E-06,-6.32948986186235E-09
174,-0.000049999999981,-8.93486050316421,-42200.7714027498,-9.46846034635873E-04,-1.47325438366816E-06,7.21189439471301E-09
175,0.000010000000000,-9.83511643959163,-50739.0122931095,-6.66541296120580E-04,-1.21184507695683E-06,6.03476677697905E-09
176,-0.000720005185435,-6.57930595277740,-33872.0799781263,-7.94553626873547E-04,-1.22253550951351E-06,5.97591039609236E-09
177,0.000089999999962,-7.47956188920482,-42410.3208684861,-5.14248888358254E-04,-9.61126202802184E-07,4.79878277835840E-09
178,-0.009550064363670,-4.22375140239060,-25543.3885535029,-6.42261219111221E-04,-9.71816635358858E-07,4.73992639747171E-09
179,0.000020000000000,-0.96794091557638,-8676.4562385197,-7.70273549864188E-04,-9.82507067915532E-07,4.68107001658501E-09
180,0.000689991848705,-5.12400733881802,-34081.6294438626,-3.61956480595928E-04,-7.10407328647529E-07,3.56279877973775E-09
181,-0.128120627113255,-1.86819685200380,-17214.6971288794,-4.89968811348895E-04,-7.21097761204203E-07,3.50394239885106E-09
182,0.000379994852036,1.38761363481041,-347.7648138963,-6.17981142101862E-04,-7.31788193760877E-07,3.44508601796436E-09
183,0.000010000000000,-6.02426327524544,-42619.8703342224,-8.16517420806347E-05,-4.48998021936200E-07,2.38567116200380E-09
184,0.002889963070166,-2.76845278843122,-25752.9380192392,-2.09664072833601E-04,-4.59688454492874E-07,2.32681478111710E-09
185,-1.752965887091730,0.48735769838300,-8886.0057042560,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
186,-0.001419977238587,3.74316818519722,7980.9266107272,-4.65688734339536E-04,-4.81069319606222E-07,2.20910201934371E-09
187,0.000189992261337,-3.66870872485864,-34291.1789095989,7.06406656816914E-05,-1.98279147781546E-07,1.14968716338315E-09
188,-0.023789614548439,-0.41289823804442,-17424.2465946157,-5.73716650712757E-05,-2.08969580338220E-07,1.09083078249645E-09
189,-18.584706631265600,2.84291224876980,-557.3142796326,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
190,0.015979758931841,6.09872273558402,16309.6180353506,-3.13396326577210E-04,-2.30350445451567E-07,9.73118020723060E-10
191,-0.000109999999962,9.35453322239824,33176.5503503338,-4.41408657330177E-04,-2.41040878008241E-07,9.14261639836362E-10
192,0.001229957436846,-1.31315417447184,-25962.4874849755,2.22933073444017E-04,5.24397263731086E-08,-8.62968352374973E-11
193,-0.583309957474458,1.94265631234238,-9095.5551699923,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
194,-124.988118369183000,5.19846679915660,7771.3771449909,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
195,0.254285723351458,8.45427728597082,24638.3094599740,-1.61103918814884E-04,2.03684287030868E-08,-2.62865977897590E-10
196,-0.000539980652892,11.71008777278500,41505.2417749573,-2.89116249567851E-04,9.67799614641288E-09,-3.21722358784288E-10
197,0.000109999999962,1.04240037591496,-17633.7960603520,3.75225481206343E-04,3.03158600527763E-07,-1.32228083385814E-09
198,-0.040119365740716,4.29821086272918,-766.8637453689,2.47213150453376E-04,2.92468167971089E-07,-1.38113721474484E-09
199,-8.453098080911920,7.55402134954340,16100.0685696143,1.19200819700409E-04,2.81777735414415E-07,-1.43999359563154E-09
200,0.044499321910299,10.80983183635760,32967.0008845975,-8.81151105255786E-06,2.71087302857741E-07,-1.49884997651824E-09
201,-0.000149996130645,14.06564232317180,49833.9331995807,-1.36823841805525E-04,2.60396870301067E-07,-1.55770635740493E-09
202,-0.000769990986339,6.65376541311598,7561.8276792546,3.99505558215702E-04,5.43187042125744E-07,-2.61712121336549E-09
203,-0.583992229461817,9.90957589993020,24428.7599942377,2.71493227462735E-04,5.32496609569070E-07,-2.67597759425219E-09
204,0.005399924418292,13.16538638674440,41295.6923092210,1.43480896709768E-04,5.21806177012396E-07,-2.73483397513889E-09
205,-0.000029999999990,16.42119687355860,58162.6246242041,1.54685659568011E-05,5.11115744455722E-07,-2.79369035602559E-09
206,-0.000059999999981,9.00931996350278,15890.5191038780,5.51797965978028E-04,7.93905916280398E-07,-3.85310521198614E-09
207,-0.040740229068207,12.26513045031700,32757.4514188612,4.23785635225061E-04,7.83215483723724E-07,-3.91196159287284E-09
208,0.000559994854045,15.52094093713120,49624.3837338444,2.95773304472094E-04,7.72525051167050E-07,-3.97081797375954E-09
209,-0.002850018149732,14.62068500070380,41086.1428434847,5.76078042987387E-04,1.03393435787837E-06,-5.14794559149349E-09
210,0.000049999999981,17.87649548751800,57953.0751584678,4.48065712234420E-04,1.02324392532170E-06,-5.20680197238019E-09
211,-0.000200001728769,16.97623955109060,49414.8342681081,7.28370450749714E-04,1.28465323203303E-06,-6.38392959011414E-09
212,-0.000010000000000,19.33179410147740,57743.5256927315,8.80662858512040E-04,1.53537210618768E-06,-7.61991358873479E-09
213,0.000110000864385,-6.62243164063393,-33243.7780229122,-7.97217508366456E-04,-1.22191911739935E-06,5.92147066784057E-09
214,-0.000010000000000,-7.52268757706136,-41782.0189132720,-5.16912769851162E-04,-9.60509810688021E-07,4.74434305010661E-09
215,0.001549954289389,-4.26687709024713,-24915.0865982888,-6.44925100604130E-04,-9.71200243244695E-07,4.68548666921992E-09
216,-0.000119999999952,-5.16713302667455,-33453.3274886485,-3.64620362088836E-04,-7.09790936533366E-07,3.50835905148596E-09
217,0.022959262222460,-1.91132253986033,-16586.3951736653,-4.92632692841803E-04,-7.20481369090040E-07,3.44950267059927E-09
218,-0.000060000000815,1.34448794695388,280.5371413178,-6.20645023594771E-04,-7.31171801646714E-07,3.39064628971257E-09
219,-0.000709966443848,-2.81157847628775,-25124.6360640251,-2.12327954326510E-04,-4.59072062378712E-07,2.27237505286531E-09
220,0.349648297773841,0.44423201052647,-8257.7037490419,-3.40340285079477E-04,-4.69762494935386E-07,2.21351867197861E-09
221,0.000629965579444,3.70004249734069,8609.2285659413,-4.68352615832444E-04,-4.80452927492060E-07,2.15466229109192E-09
222,-0.000079999999971,-0.45602392590095,-16795.9446394016,-6.00355465641842E-05,-2.08353188224057E-07,1.03639105424466E-09
223,1.077692888544990,2.79978656091327,70.9876755815,-1.88047877317151E-04,-2.19043620780731E-07,9.77534673357968E-10
224,-0.000000000001251,6.05559704772749,16937.9199905647,-3.16060208070118E-04,-2.29734053337405E-07,9.18678292471270E-10
225,0.000170006049642,1.89953062448585,-8467.2532147782,9.22568611981418E-05,4.23656859305973E-08,-1.99592944375984E-10
